# metadata = result.json
# taxonomy hierarchy = ["CCN20230722_CLAS", "CCN20230722_SUBC", "CCN20230722_SUPT", "CCN20230722_CLUS"]
# readable taxonomy hierarchy = ["class", "subclass", "supertype", "cluster"]
# algorithm: 'hierarchical'; codebase: http://github.com/AllenInstitute/cell_type_mapper; version: 1.7.1
cell_id,class_label,class_name,class_bootstrapping_probability,subclass_label,subclass_name,subclass_bootstrapping_probability,supertype_label,supertype_name,supertype_bootstrapping_probability,cluster_label,cluster_name,cluster_alias,cluster_bootstrapping_probability
Keilon,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_049,049 Lamp5 Gaba,1.0000,CS20230722_SUPT_0199,0199 Lamp5 Gaba_1,1.0000,CS20230722_CLUS_0707,0707 Lamp5 Gaba_1,702,1.0000
Ramadan,CS20230722_CLAS_06,06 CTX-CGE GABA,0.9700,CS20230722_SUBC_049,049 Lamp5 Gaba,0.9900,CS20230722_SUPT_0199,0199 Lamp5 Gaba_1,1.0000,CS20230722_CLUS_0710,0710 Lamp5 Gaba_1,705,0.5800
Jannet,CS20230722_CLAS_06,06 CTX-CGE GABA,0.9600,CS20230722_SUBC_049,049 Lamp5 Gaba,1.0000,CS20230722_SUPT_0199,0199 Lamp5 Gaba_1,1.0000,CS20230722_CLUS_0710,0710 Lamp5 Gaba_1,705,0.8800
Escher,CS20230722_CLAS_06,06 CTX-CGE GABA,0.9900,CS20230722_SUBC_049,049 Lamp5 Gaba,1.0000,CS20230722_SUPT_0199,0199 Lamp5 Gaba_1,1.0000,CS20230722_CLUS_0708,0708 Lamp5 Gaba_1,703,0.5700
Ulices,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_049,049 Lamp5 Gaba,1.0000,CS20230722_SUPT_0199,0199 Lamp5 Gaba_1,1.0000,CS20230722_CLUS_0709,0709 Lamp5 Gaba_1,704,0.8400
Sneha,CS20230722_CLAS_06,06 CTX-CGE GABA,0.9900,CS20230722_SUBC_049,049 Lamp5 Gaba,1.0000,CS20230722_SUPT_0199,0199 Lamp5 Gaba_1,1.0000,CS20230722_CLUS_0710,0710 Lamp5 Gaba_1,705,0.3800
Konnor,CS20230722_CLAS_06,06 CTX-CGE GABA,0.9700,CS20230722_SUBC_049,049 Lamp5 Gaba,1.0000,CS20230722_SUPT_0199,0199 Lamp5 Gaba_1,1.0000,CS20230722_CLUS_0709,0709 Lamp5 Gaba_1,704,0.8800
Kairon,CS20230722_CLAS_06,06 CTX-CGE GABA,0.9800,CS20230722_SUBC_049,049 Lamp5 Gaba,1.0000,CS20230722_SUPT_0199,0199 Lamp5 Gaba_1,1.0000,CS20230722_CLUS_0707,0707 Lamp5 Gaba_1,702,0.7800
Chloey,CS20230722_CLAS_06,06 CTX-CGE GABA,0.9600,CS20230722_SUBC_049,049 Lamp5 Gaba,1.0000,CS20230722_SUPT_0199,0199 Lamp5 Gaba_1,1.0000,CS20230722_CLUS_0709,0709 Lamp5 Gaba_1,704,0.5100
North,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_049,049 Lamp5 Gaba,1.0000,CS20230722_SUPT_0199,0199 Lamp5 Gaba_1,1.0000,CS20230722_CLUS_0707,0707 Lamp5 Gaba_1,702,0.3500
Faviola,CS20230722_CLAS_06,06 CTX-CGE GABA,0.9800,CS20230722_SUBC_049,049 Lamp5 Gaba,1.0000,CS20230722_SUPT_0199,0199 Lamp5 Gaba_1,1.0000,CS20230722_CLUS_0710,0710 Lamp5 Gaba_1,705,0.6300
Najmo,CS20230722_CLAS_06,06 CTX-CGE GABA,0.9800,CS20230722_SUBC_049,049 Lamp5 Gaba,0.9900,CS20230722_SUPT_0199,0199 Lamp5 Gaba_1,1.0000,CS20230722_CLUS_0707,0707 Lamp5 Gaba_1,702,0.9800
Makaylah,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_049,049 Lamp5 Gaba,1.0000,CS20230722_SUPT_0199,0199 Lamp5 Gaba_1,1.0000,CS20230722_CLUS_0707,0707 Lamp5 Gaba_1,702,0.4500
Romilly,CS20230722_CLAS_06,06 CTX-CGE GABA,0.9500,CS20230722_SUBC_049,049 Lamp5 Gaba,0.9900,CS20230722_SUPT_0199,0199 Lamp5 Gaba_1,1.0000,CS20230722_CLUS_0710,0710 Lamp5 Gaba_1,705,0.6900
Nikolaj,CS20230722_CLAS_06,06 CTX-CGE GABA,0.9800,CS20230722_SUBC_049,049 Lamp5 Gaba,1.0000,CS20230722_SUPT_0199,0199 Lamp5 Gaba_1,1.0000,CS20230722_CLUS_0706,0706 Lamp5 Gaba_1,701,0.5600
Janaisha,CS20230722_CLAS_06,06 CTX-CGE GABA,0.9900,CS20230722_SUBC_049,049 Lamp5 Gaba,1.0000,CS20230722_SUPT_0199,0199 Lamp5 Gaba_1,1.0000,CS20230722_CLUS_0709,0709 Lamp5 Gaba_1,704,0.9800
Bryella,CS20230722_CLAS_06,06 CTX-CGE GABA,0.9500,CS20230722_SUBC_049,049 Lamp5 Gaba,1.0000,CS20230722_SUPT_0199,0199 Lamp5 Gaba_1,1.0000,CS20230722_CLUS_0709,0709 Lamp5 Gaba_1,704,0.9600
Yashua,CS20230722_CLAS_06,06 CTX-CGE GABA,0.9600,CS20230722_SUBC_049,049 Lamp5 Gaba,1.0000,CS20230722_SUPT_0199,0199 Lamp5 Gaba_1,1.0000,CS20230722_CLUS_0710,0710 Lamp5 Gaba_1,705,0.3900
Gwenneth,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_049,049 Lamp5 Gaba,1.0000,CS20230722_SUPT_0199,0199 Lamp5 Gaba_1,1.0000,CS20230722_CLUS_0710,0710 Lamp5 Gaba_1,705,0.8600
Jasreet,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_049,049 Lamp5 Gaba,1.0000,CS20230722_SUPT_0199,0199 Lamp5 Gaba_1,1.0000,CS20230722_CLUS_0709,0709 Lamp5 Gaba_1,704,0.5100
Aylen,CS20230722_CLAS_06,06 CTX-CGE GABA,0.9700,CS20230722_SUBC_049,049 Lamp5 Gaba,1.0000,CS20230722_SUPT_0199,0199 Lamp5 Gaba_1,1.0000,CS20230722_CLUS_0710,0710 Lamp5 Gaba_1,705,0.5800
Caasi,CS20230722_CLAS_06,06 CTX-CGE GABA,0.9800,CS20230722_SUBC_049,049 Lamp5 Gaba,1.0000,CS20230722_SUPT_0199,0199 Lamp5 Gaba_1,1.0000,CS20230722_CLUS_0710,0710 Lamp5 Gaba_1,705,0.3500
Merric,CS20230722_CLAS_06,06 CTX-CGE GABA,0.9900,CS20230722_SUBC_049,049 Lamp5 Gaba,1.0000,CS20230722_SUPT_0199,0199 Lamp5 Gaba_1,1.0000,CS20230722_CLUS_0709,0709 Lamp5 Gaba_1,704,0.6800
Vasili,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_049,049 Lamp5 Gaba,1.0000,CS20230722_SUPT_0199,0199 Lamp5 Gaba_1,1.0000,CS20230722_CLUS_0707,0707 Lamp5 Gaba_1,702,0.4600
Addysyn,CS20230722_CLAS_06,06 CTX-CGE GABA,0.9900,CS20230722_SUBC_049,049 Lamp5 Gaba,0.9900,CS20230722_SUPT_0199,0199 Lamp5 Gaba_1,1.0000,CS20230722_CLUS_0709,0709 Lamp5 Gaba_1,704,0.9000
Kinleigh,CS20230722_CLAS_06,06 CTX-CGE GABA,0.9600,CS20230722_SUBC_049,049 Lamp5 Gaba,1.0000,CS20230722_SUPT_0199,0199 Lamp5 Gaba_1,1.0000,CS20230722_CLUS_0710,0710 Lamp5 Gaba_1,705,0.4600
Myranda,CS20230722_CLAS_07,07 CTX-MGE GABA,0.8000,CS20230722_SUBC_050,050 Lamp5 Lhx6 Gaba,1.0000,CS20230722_SUPT_0203,0203 Lamp5 Lhx6 Gaba_1,1.0000,CS20230722_CLUS_0724,0724 Lamp5 Lhx6 Gaba_1,725,0.8700
Nathalia,CS20230722_CLAS_07,07 CTX-MGE GABA,0.5600,CS20230722_SUBC_050,050 Lamp5 Lhx6 Gaba,1.0000,CS20230722_SUPT_0203,0203 Lamp5 Lhx6 Gaba_1,1.0000,CS20230722_CLUS_0724,0724 Lamp5 Lhx6 Gaba_1,725,0.9800
Jatin,CS20230722_CLAS_07,07 CTX-MGE GABA,0.9100,CS20230722_SUBC_050,050 Lamp5 Lhx6 Gaba,1.0000,CS20230722_SUPT_0203,0203 Lamp5 Lhx6 Gaba_1,1.0000,CS20230722_CLUS_0724,0724 Lamp5 Lhx6 Gaba_1,725,0.7600
Smith,CS20230722_CLAS_07,07 CTX-MGE GABA,0.7900,CS20230722_SUBC_050,050 Lamp5 Lhx6 Gaba,1.0000,CS20230722_SUPT_0203,0203 Lamp5 Lhx6 Gaba_1,1.0000,CS20230722_CLUS_0724,0724 Lamp5 Lhx6 Gaba_1,725,0.8100
Gweneviere,CS20230722_CLAS_07,07 CTX-MGE GABA,0.6900,CS20230722_SUBC_050,050 Lamp5 Lhx6 Gaba,1.0000,CS20230722_SUPT_0203,0203 Lamp5 Lhx6 Gaba_1,1.0000,CS20230722_CLUS_0724,0724 Lamp5 Lhx6 Gaba_1,725,0.6700
Rourke,CS20230722_CLAS_07,07 CTX-MGE GABA,0.6100,CS20230722_SUBC_050,050 Lamp5 Lhx6 Gaba,1.0000,CS20230722_SUPT_0203,0203 Lamp5 Lhx6 Gaba_1,1.0000,CS20230722_CLUS_0731,0731 Lamp5 Lhx6 Gaba_1,726,0.6900
Cara,CS20230722_CLAS_07,07 CTX-MGE GABA,0.7900,CS20230722_SUBC_050,050 Lamp5 Lhx6 Gaba,1.0000,CS20230722_SUPT_0203,0203 Lamp5 Lhx6 Gaba_1,1.0000,CS20230722_CLUS_0724,0724 Lamp5 Lhx6 Gaba_1,725,0.8400
Jahkai,CS20230722_CLAS_07,07 CTX-MGE GABA,0.6600,CS20230722_SUBC_050,050 Lamp5 Lhx6 Gaba,1.0000,CS20230722_SUPT_0203,0203 Lamp5 Lhx6 Gaba_1,1.0000,CS20230722_CLUS_0724,0724 Lamp5 Lhx6 Gaba_1,725,0.8600
Karden,CS20230722_CLAS_06,06 CTX-CGE GABA,0.7200,CS20230722_SUBC_049,049 Lamp5 Gaba,1.0000,CS20230722_SUPT_0199,0199 Lamp5 Gaba_1,1.0000,CS20230722_CLUS_0709,0709 Lamp5 Gaba_1,704,0.9100
Omere,CS20230722_CLAS_07,07 CTX-MGE GABA,0.5600,CS20230722_SUBC_050,050 Lamp5 Lhx6 Gaba,1.0000,CS20230722_SUPT_0203,0203 Lamp5 Lhx6 Gaba_1,1.0000,CS20230722_CLUS_0724,0724 Lamp5 Lhx6 Gaba_1,725,0.8200
Tiyon,CS20230722_CLAS_07,07 CTX-MGE GABA,0.8300,CS20230722_SUBC_050,050 Lamp5 Lhx6 Gaba,1.0000,CS20230722_SUPT_0203,0203 Lamp5 Lhx6 Gaba_1,1.0000,CS20230722_CLUS_0731,0731 Lamp5 Lhx6 Gaba_1,726,0.5500
Brylinn,CS20230722_CLAS_07,07 CTX-MGE GABA,0.9400,CS20230722_SUBC_050,050 Lamp5 Lhx6 Gaba,1.0000,CS20230722_SUPT_0203,0203 Lamp5 Lhx6 Gaba_1,1.0000,CS20230722_CLUS_0731,0731 Lamp5 Lhx6 Gaba_1,726,0.9900
Noman,CS20230722_CLAS_07,07 CTX-MGE GABA,0.6900,CS20230722_SUBC_050,050 Lamp5 Lhx6 Gaba,1.0000,CS20230722_SUPT_0203,0203 Lamp5 Lhx6 Gaba_1,1.0000,CS20230722_CLUS_0724,0724 Lamp5 Lhx6 Gaba_1,725,0.6000
Macon,CS20230722_CLAS_07,07 CTX-MGE GABA,0.7900,CS20230722_SUBC_050,050 Lamp5 Lhx6 Gaba,1.0000,CS20230722_SUPT_0203,0203 Lamp5 Lhx6 Gaba_1,1.0000,CS20230722_CLUS_0730,0730 Lamp5 Lhx6 Gaba_1,724,0.5400
Jackston,CS20230722_CLAS_07,07 CTX-MGE GABA,0.8700,CS20230722_SUBC_050,050 Lamp5 Lhx6 Gaba,1.0000,CS20230722_SUPT_0203,0203 Lamp5 Lhx6 Gaba_1,1.0000,CS20230722_CLUS_0724,0724 Lamp5 Lhx6 Gaba_1,725,0.8200
Landen,CS20230722_CLAS_07,07 CTX-MGE GABA,0.7900,CS20230722_SUBC_050,050 Lamp5 Lhx6 Gaba,1.0000,CS20230722_SUPT_0203,0203 Lamp5 Lhx6 Gaba_1,1.0000,CS20230722_CLUS_0731,0731 Lamp5 Lhx6 Gaba_1,726,0.8500
Shayde,CS20230722_CLAS_07,07 CTX-MGE GABA,0.9400,CS20230722_SUBC_050,050 Lamp5 Lhx6 Gaba,1.0000,CS20230722_SUPT_0203,0203 Lamp5 Lhx6 Gaba_1,1.0000,CS20230722_CLUS_0726,0726 Lamp5 Lhx6 Gaba_1,729,1.0000
Taha,CS20230722_CLAS_07,07 CTX-MGE GABA,0.9400,CS20230722_SUBC_050,050 Lamp5 Lhx6 Gaba,1.0000,CS20230722_SUPT_0203,0203 Lamp5 Lhx6 Gaba_1,1.0000,CS20230722_CLUS_0724,0724 Lamp5 Lhx6 Gaba_1,725,0.7100
Leith,CS20230722_CLAS_07,07 CTX-MGE GABA,0.6300,CS20230722_SUBC_050,050 Lamp5 Lhx6 Gaba,1.0000,CS20230722_SUPT_0203,0203 Lamp5 Lhx6 Gaba_1,1.0000,CS20230722_CLUS_0726,0726 Lamp5 Lhx6 Gaba_1,729,0.6800
Danilah,CS20230722_CLAS_07,07 CTX-MGE GABA,0.7500,CS20230722_SUBC_050,050 Lamp5 Lhx6 Gaba,1.0000,CS20230722_SUPT_0203,0203 Lamp5 Lhx6 Gaba_1,1.0000,CS20230722_CLUS_0724,0724 Lamp5 Lhx6 Gaba_1,725,1.0000
Federico,CS20230722_CLAS_07,07 CTX-MGE GABA,0.9900,CS20230722_SUBC_050,050 Lamp5 Lhx6 Gaba,1.0000,CS20230722_SUPT_0203,0203 Lamp5 Lhx6 Gaba_1,1.0000,CS20230722_CLUS_0724,0724 Lamp5 Lhx6 Gaba_1,725,1.0000
Oaklynn,CS20230722_CLAS_07,07 CTX-MGE GABA,0.9700,CS20230722_SUBC_050,050 Lamp5 Lhx6 Gaba,1.0000,CS20230722_SUPT_0203,0203 Lamp5 Lhx6 Gaba_1,1.0000,CS20230722_CLUS_0731,0731 Lamp5 Lhx6 Gaba_1,726,0.4300
Alistair,CS20230722_CLAS_07,07 CTX-MGE GABA,0.7600,CS20230722_SUBC_050,050 Lamp5 Lhx6 Gaba,1.0000,CS20230722_SUPT_0203,0203 Lamp5 Lhx6 Gaba_1,1.0000,CS20230722_CLUS_0724,0724 Lamp5 Lhx6 Gaba_1,725,0.5200
Kruise,CS20230722_CLAS_07,07 CTX-MGE GABA,0.8000,CS20230722_SUBC_050,050 Lamp5 Lhx6 Gaba,1.0000,CS20230722_SUPT_0203,0203 Lamp5 Lhx6 Gaba_1,1.0000,CS20230722_CLUS_0724,0724 Lamp5 Lhx6 Gaba_1,725,0.9700
Lemuel,CS20230722_CLAS_06,06 CTX-CGE GABA,0.6200,CS20230722_SUBC_049,049 Lamp5 Gaba,1.0000,CS20230722_SUPT_0199,0199 Lamp5 Gaba_1,1.0000,CS20230722_CLUS_0709,0709 Lamp5 Gaba_1,704,0.9500
Salif,CS20230722_CLAS_07,07 CTX-MGE GABA,0.9000,CS20230722_SUBC_050,050 Lamp5 Lhx6 Gaba,1.0000,CS20230722_SUPT_0203,0203 Lamp5 Lhx6 Gaba_1,1.0000,CS20230722_CLUS_0731,0731 Lamp5 Lhx6 Gaba_1,726,0.9900
Adorian,CS20230722_CLAS_06,06 CTX-CGE GABA,0.9200,CS20230722_SUBC_049,049 Lamp5 Gaba,1.0000,CS20230722_SUPT_0199,0199 Lamp5 Gaba_1,1.0000,CS20230722_CLUS_0709,0709 Lamp5 Gaba_1,704,1.0000
Sufyan,CS20230722_CLAS_07,07 CTX-MGE GABA,0.5500,CS20230722_SUBC_050,050 Lamp5 Lhx6 Gaba,1.0000,CS20230722_SUPT_0203,0203 Lamp5 Lhx6 Gaba_1,1.0000,CS20230722_CLUS_0724,0724 Lamp5 Lhx6 Gaba_1,725,0.9000
Yuvia,CS20230722_CLAS_07,07 CTX-MGE GABA,0.6900,CS20230722_SUBC_050,050 Lamp5 Lhx6 Gaba,1.0000,CS20230722_SUPT_0203,0203 Lamp5 Lhx6 Gaba_1,1.0000,CS20230722_CLUS_0726,0726 Lamp5 Lhx6 Gaba_1,729,0.6400
Abdulrhman,CS20230722_CLAS_07,07 CTX-MGE GABA,0.6100,CS20230722_SUBC_050,050 Lamp5 Lhx6 Gaba,1.0000,CS20230722_SUPT_0203,0203 Lamp5 Lhx6 Gaba_1,1.0000,CS20230722_CLUS_0724,0724 Lamp5 Lhx6 Gaba_1,725,0.9700
Mirriam,CS20230722_CLAS_07,07 CTX-MGE GABA,0.8100,CS20230722_SUBC_050,050 Lamp5 Lhx6 Gaba,1.0000,CS20230722_SUPT_0203,0203 Lamp5 Lhx6 Gaba_1,1.0000,CS20230722_CLUS_0724,0724 Lamp5 Lhx6 Gaba_1,725,0.9100
Daveed,CS20230722_CLAS_07,07 CTX-MGE GABA,0.9900,CS20230722_SUBC_050,050 Lamp5 Lhx6 Gaba,1.0000,CS20230722_SUPT_0203,0203 Lamp5 Lhx6 Gaba_1,1.0000,CS20230722_CLUS_0724,0724 Lamp5 Lhx6 Gaba_1,725,1.0000
Maryiah,CS20230722_CLAS_07,07 CTX-MGE GABA,0.9400,CS20230722_SUBC_050,050 Lamp5 Lhx6 Gaba,1.0000,CS20230722_SUPT_0203,0203 Lamp5 Lhx6 Gaba_1,1.0000,CS20230722_CLUS_0731,0731 Lamp5 Lhx6 Gaba_1,726,0.9400
Deveon,CS20230722_CLAS_07,07 CTX-MGE GABA,0.6400,CS20230722_SUBC_050,050 Lamp5 Lhx6 Gaba,1.0000,CS20230722_SUPT_0203,0203 Lamp5 Lhx6 Gaba_1,1.0000,CS20230722_CLUS_0724,0724 Lamp5 Lhx6 Gaba_1,725,0.5700
Manahil,CS20230722_CLAS_06,06 CTX-CGE GABA,0.8100,CS20230722_SUBC_049,049 Lamp5 Gaba,0.9900,CS20230722_SUPT_0199,0199 Lamp5 Gaba_1,1.0000,CS20230722_CLUS_0709,0709 Lamp5 Gaba_1,704,1.0000
Mishika,CS20230722_CLAS_06,06 CTX-CGE GABA,0.8700,CS20230722_SUBC_049,049 Lamp5 Gaba,0.9800,CS20230722_SUPT_0199,0199 Lamp5 Gaba_1,1.0000,CS20230722_CLUS_0709,0709 Lamp5 Gaba_1,704,0.9100
Courtez,CS20230722_CLAS_07,07 CTX-MGE GABA,0.8300,CS20230722_SUBC_050,050 Lamp5 Lhx6 Gaba,1.0000,CS20230722_SUPT_0203,0203 Lamp5 Lhx6 Gaba_1,1.0000,CS20230722_CLUS_0724,0724 Lamp5 Lhx6 Gaba_1,725,0.9600
Johana,CS20230722_CLAS_07,07 CTX-MGE GABA,0.7600,CS20230722_SUBC_050,050 Lamp5 Lhx6 Gaba,1.0000,CS20230722_SUPT_0203,0203 Lamp5 Lhx6 Gaba_1,1.0000,CS20230722_CLUS_0724,0724 Lamp5 Lhx6 Gaba_1,725,0.8600
Jakyah,CS20230722_CLAS_07,07 CTX-MGE GABA,0.9900,CS20230722_SUBC_050,050 Lamp5 Lhx6 Gaba,1.0000,CS20230722_SUPT_0203,0203 Lamp5 Lhx6 Gaba_1,1.0000,CS20230722_CLUS_0726,0726 Lamp5 Lhx6 Gaba_1,729,0.9900
Dariel,CS20230722_CLAS_07,07 CTX-MGE GABA,0.5200,CS20230722_SUBC_050,050 Lamp5 Lhx6 Gaba,1.0000,CS20230722_SUPT_0203,0203 Lamp5 Lhx6 Gaba_1,1.0000,CS20230722_CLUS_0724,0724 Lamp5 Lhx6 Gaba_1,725,0.6700
Julitza,CS20230722_CLAS_06,06 CTX-CGE GABA,0.5200,CS20230722_SUBC_049,049 Lamp5 Gaba,1.0000,CS20230722_SUPT_0199,0199 Lamp5 Gaba_1,1.0000,CS20230722_CLUS_0709,0709 Lamp5 Gaba_1,704,0.9900
Nell,CS20230722_CLAS_07,07 CTX-MGE GABA,0.8600,CS20230722_SUBC_050,050 Lamp5 Lhx6 Gaba,1.0000,CS20230722_SUPT_0203,0203 Lamp5 Lhx6 Gaba_1,1.0000,CS20230722_CLUS_0726,0726 Lamp5 Lhx6 Gaba_1,729,0.9100
Thayden,CS20230722_CLAS_07,07 CTX-MGE GABA,0.6500,CS20230722_SUBC_050,050 Lamp5 Lhx6 Gaba,1.0000,CS20230722_SUPT_0203,0203 Lamp5 Lhx6 Gaba_1,1.0000,CS20230722_CLUS_0726,0726 Lamp5 Lhx6 Gaba_1,729,0.8900
Valaree,CS20230722_CLAS_07,07 CTX-MGE GABA,0.7300,CS20230722_SUBC_050,050 Lamp5 Lhx6 Gaba,1.0000,CS20230722_SUPT_0203,0203 Lamp5 Lhx6 Gaba_1,1.0000,CS20230722_CLUS_0724,0724 Lamp5 Lhx6 Gaba_1,725,0.7600
Maximum,CS20230722_CLAS_07,07 CTX-MGE GABA,0.8500,CS20230722_SUBC_050,050 Lamp5 Lhx6 Gaba,1.0000,CS20230722_SUPT_0203,0203 Lamp5 Lhx6 Gaba_1,1.0000,CS20230722_CLUS_0731,0731 Lamp5 Lhx6 Gaba_1,726,0.8800
Riyad,CS20230722_CLAS_06,06 CTX-CGE GABA,0.7500,CS20230722_SUBC_049,049 Lamp5 Gaba,1.0000,CS20230722_SUPT_0199,0199 Lamp5 Gaba_1,1.0000,CS20230722_CLUS_0709,0709 Lamp5 Gaba_1,704,0.9100
Marliyah,CS20230722_CLAS_07,07 CTX-MGE GABA,0.7100,CS20230722_SUBC_050,050 Lamp5 Lhx6 Gaba,1.0000,CS20230722_SUPT_0203,0203 Lamp5 Lhx6 Gaba_1,1.0000,CS20230722_CLUS_0724,0724 Lamp5 Lhx6 Gaba_1,725,0.8900
Malekai,CS20230722_CLAS_07,07 CTX-MGE GABA,0.9500,CS20230722_SUBC_050,050 Lamp5 Lhx6 Gaba,1.0000,CS20230722_SUPT_0203,0203 Lamp5 Lhx6 Gaba_1,1.0000,CS20230722_CLUS_0731,0731 Lamp5 Lhx6 Gaba_1,726,0.8600
Theron,CS20230722_CLAS_06,06 CTX-CGE GABA,0.5200,CS20230722_SUBC_049,049 Lamp5 Gaba,1.0000,CS20230722_SUPT_0199,0199 Lamp5 Gaba_1,1.0000,CS20230722_CLUS_0710,0710 Lamp5 Gaba_1,705,0.4600
Nylaa,CS20230722_CLAS_06,06 CTX-CGE GABA,0.6200,CS20230722_SUBC_049,049 Lamp5 Gaba,1.0000,CS20230722_SUPT_0199,0199 Lamp5 Gaba_1,1.0000,CS20230722_CLUS_0709,0709 Lamp5 Gaba_1,704,0.7700
Indiah,CS20230722_CLAS_06,06 CTX-CGE GABA,0.5500,CS20230722_SUBC_049,049 Lamp5 Gaba,1.0000,CS20230722_SUPT_0199,0199 Lamp5 Gaba_1,1.0000,CS20230722_CLUS_0709,0709 Lamp5 Gaba_1,704,0.9600
Azul,CS20230722_CLAS_07,07 CTX-MGE GABA,0.7200,CS20230722_SUBC_050,050 Lamp5 Lhx6 Gaba,1.0000,CS20230722_SUPT_0203,0203 Lamp5 Lhx6 Gaba_1,1.0000,CS20230722_CLUS_0724,0724 Lamp5 Lhx6 Gaba_1,725,0.6300
Ellsie,CS20230722_CLAS_07,07 CTX-MGE GABA,0.8700,CS20230722_SUBC_050,050 Lamp5 Lhx6 Gaba,1.0000,CS20230722_SUPT_0203,0203 Lamp5 Lhx6 Gaba_1,1.0000,CS20230722_CLUS_0724,0724 Lamp5 Lhx6 Gaba_1,725,0.6400
Jhaziel,CS20230722_CLAS_07,07 CTX-MGE GABA,0.8400,CS20230722_SUBC_050,050 Lamp5 Lhx6 Gaba,1.0000,CS20230722_SUPT_0203,0203 Lamp5 Lhx6 Gaba_1,1.0000,CS20230722_CLUS_0726,0726 Lamp5 Lhx6 Gaba_1,729,0.9900
Anayi,CS20230722_CLAS_07,07 CTX-MGE GABA,0.5200,CS20230722_SUBC_050,050 Lamp5 Lhx6 Gaba,1.0000,CS20230722_SUPT_0203,0203 Lamp5 Lhx6 Gaba_1,1.0000,CS20230722_CLUS_0726,0726 Lamp5 Lhx6 Gaba_1,729,0.9500
Ariyannah,CS20230722_CLAS_06,06 CTX-CGE GABA,0.7800,CS20230722_SUBC_049,049 Lamp5 Gaba,0.9900,CS20230722_SUPT_0199,0199 Lamp5 Gaba_1,1.0000,CS20230722_CLUS_0709,0709 Lamp5 Gaba_1,704,0.9400
Calie,CS20230722_CLAS_06,06 CTX-CGE GABA,0.7300,CS20230722_SUBC_049,049 Lamp5 Gaba,0.9800,CS20230722_SUPT_0199,0199 Lamp5 Gaba_1,1.0000,CS20230722_CLUS_0709,0709 Lamp5 Gaba_1,704,0.7900
Emuna,CS20230722_CLAS_07,07 CTX-MGE GABA,0.9200,CS20230722_SUBC_050,050 Lamp5 Lhx6 Gaba,1.0000,CS20230722_SUPT_0203,0203 Lamp5 Lhx6 Gaba_1,1.0000,CS20230722_CLUS_0731,0731 Lamp5 Lhx6 Gaba_1,726,0.8900
Dustie,CS20230722_CLAS_07,07 CTX-MGE GABA,0.6200,CS20230722_SUBC_050,050 Lamp5 Lhx6 Gaba,1.0000,CS20230722_SUPT_0203,0203 Lamp5 Lhx6 Gaba_1,1.0000,CS20230722_CLUS_0724,0724 Lamp5 Lhx6 Gaba_1,725,0.8000
Zechariah,CS20230722_CLAS_07,07 CTX-MGE GABA,0.9300,CS20230722_SUBC_050,050 Lamp5 Lhx6 Gaba,1.0000,CS20230722_SUPT_0203,0203 Lamp5 Lhx6 Gaba_1,1.0000,CS20230722_CLUS_0731,0731 Lamp5 Lhx6 Gaba_1,726,0.6000
Bria,CS20230722_CLAS_07,07 CTX-MGE GABA,0.6200,CS20230722_SUBC_050,050 Lamp5 Lhx6 Gaba,1.0000,CS20230722_SUPT_0203,0203 Lamp5 Lhx6 Gaba_1,1.0000,CS20230722_CLUS_0724,0724 Lamp5 Lhx6 Gaba_1,725,0.9500
Truxton,CS20230722_CLAS_07,07 CTX-MGE GABA,0.8300,CS20230722_SUBC_050,050 Lamp5 Lhx6 Gaba,1.0000,CS20230722_SUPT_0203,0203 Lamp5 Lhx6 Gaba_1,1.0000,CS20230722_CLUS_0726,0726 Lamp5 Lhx6 Gaba_1,729,0.7700
Misaki,CS20230722_CLAS_07,07 CTX-MGE GABA,0.6200,CS20230722_SUBC_050,050 Lamp5 Lhx6 Gaba,1.0000,CS20230722_SUPT_0203,0203 Lamp5 Lhx6 Gaba_1,1.0000,CS20230722_CLUS_0726,0726 Lamp5 Lhx6 Gaba_1,729,0.5900
Eliud,CS20230722_CLAS_07,07 CTX-MGE GABA,0.9000,CS20230722_SUBC_050,050 Lamp5 Lhx6 Gaba,1.0000,CS20230722_SUPT_0203,0203 Lamp5 Lhx6 Gaba_1,1.0000,CS20230722_CLUS_0731,0731 Lamp5 Lhx6 Gaba_1,726,0.5400
Kendarius,CS20230722_CLAS_07,07 CTX-MGE GABA,0.7900,CS20230722_SUBC_050,050 Lamp5 Lhx6 Gaba,1.0000,CS20230722_SUPT_0203,0203 Lamp5 Lhx6 Gaba_1,1.0000,CS20230722_CLUS_0726,0726 Lamp5 Lhx6 Gaba_1,729,0.7700
