source_label,level,target_name,n_cells,group_purity,target_purity,f1,mean_boot,median_boot
non_Sst,cluster,0651 Vip Gaba_7,1,0.000835421888053467,1.0,0.0016694490818030048,0.96,0.96
non_Sst,cluster,0652 Vip Gaba_8,1,0.000835421888053467,1.0,0.0016694490818030048,0.94,0.94
non_Sst,cluster,0653 Vip Gaba_8,4,0.003341687552213868,1.0,0.006661115736885928,1.0,1.0
non_Sst,cluster,0654 Vip Gaba_9,3,0.002506265664160401,1.0,0.005,1.0,1.0
non_Sst,cluster,0655 Vip Gaba_9,38,0.031746031746031744,1.0,0.06153846153846154,0.9702631578947368,0.99
non_Sst,cluster,0659 Vip Gaba_10,4,0.003341687552213868,1.0,0.006661115736885928,1.0,1.0
non_Sst,cluster,0664 Sncg Gaba_1,6,0.005012531328320802,1.0,0.00997506234413965,0.9733333333333333,0.98
non_Sst,cluster,0665 Sncg Gaba_1,58,0.04845446950710108,0.9830508474576272,0.09235668789808915,0.9706896551724138,1.0
non_Sst,cluster,0666 Sncg Gaba_1,13,0.01086048454469507,1.0,0.02148760330578512,0.9523076923076922,0.99
non_Sst,cluster,0667 Sncg Gaba_1,5,0.004177109440267335,1.0,0.008319467554076539,0.898,0.92
non_Sst,cluster,0668 Sncg Gaba_1,2,0.001670843776106934,1.0,0.0033361134278565466,1.0,1.0
non_Sst,cluster,0671 Sncg Gaba_2,2,0.001670843776106934,1.0,0.0033361134278565466,0.98,0.98
non_Sst,cluster,0672 Sncg Gaba_3,10,0.00835421888053467,1.0,0.01657000828500414,0.9269999999999999,0.93
non_Sst,cluster,0673 Sncg Gaba_3,7,0.005847953216374269,1.0,0.011627906976744186,0.9671428571428571,0.99
non_Sst,cluster,0674 Sncg Gaba_3,1,0.000835421888053467,1.0,0.0016694490818030048,0.86,0.86
non_Sst,cluster,0675 Sncg Gaba_3,1,0.000835421888053467,1.0,0.0016694490818030048,0.88,0.88
non_Sst,cluster,0676 Sncg Gaba_3,27,0.022556390977443608,1.0,0.04411764705882353,0.957037037037037,0.99
non_Sst,cluster,0677 Sncg Gaba_3,3,0.002506265664160401,1.0,0.005,0.9533333333333333,0.95
non_Sst,cluster,0678 Sncg Gaba_4,19,0.015873015873015872,0.15833333333333333,0.028853454821564158,1.0,1.0
non_Sst,cluster,0679 Sncg Gaba_5,39,0.03258145363408521,1.0,0.06310679611650485,0.9938461538461538,1.0
non_Sst,cluster,0680 Sncg Gaba_5,28,0.023391812865497075,0.9655172413793104,0.045676998368678626,0.9375,0.955
non_Sst,cluster,0681 Sncg Gaba_5,39,0.03258145363408521,1.0,0.06310679611650485,0.9756410256410256,1.0
non_Sst,cluster,0682 Sncg Gaba_6,3,0.002506265664160401,1.0,0.005,1.0,1.0
non_Sst,cluster,0685 Sncg Gaba_8,1,0.000835421888053467,1.0,0.0016694490818030048,1.0,1.0
non_Sst,cluster,0686 RHP-COA Ndnf Gaba_1,24,0.020050125313283207,1.0,0.03931203931203931,0.98875,1.0
non_Sst,cluster,0687 RHP-COA Ndnf Gaba_1,7,0.005847953216374269,1.0,0.011627906976744186,0.9057142857142857,0.89
non_Sst,cluster,0688 RHP-COA Ndnf Gaba_1,11,0.009189640768588136,1.0,0.018211920529801324,0.9836363636363636,1.0
non_Sst,cluster,0689 RHP-COA Ndnf Gaba_1,18,0.015037593984962405,1.0,0.029629629629629624,0.9633333333333334,0.995
non_Sst,cluster,0694 RHP-COA Ndnf Gaba_3,1,0.000835421888053467,1.0,0.0016694490818030048,0.83,0.83
non_Sst,cluster,0695 RHP-COA Ndnf Gaba_3,47,0.03926482873851295,1.0,0.07556270096463022,0.9872340425531915,1.0
non_Sst,cluster,0696 RHP-COA Ndnf Gaba_3,10,0.00835421888053467,1.0,0.01657000828500414,0.938,0.97
non_Sst,cluster,0697 RHP-COA Ndnf Gaba_4,11,0.009189640768588136,1.0,0.018211920529801324,0.98,1.0
non_Sst,cluster,0698 RHP-COA Ndnf Gaba_4,1,0.000835421888053467,1.0,0.0016694490818030048,0.98,0.98
non_Sst,cluster,0699 RHP-COA Ndnf Gaba_5,3,0.002506265664160401,1.0,0.005,0.9899999999999999,0.99
non_Sst,cluster,0701 RHP-COA Ndnf Gaba_5,33,0.02756892230576441,1.0,0.053658536585365846,0.973030303030303,1.0
non_Sst,cluster,0702 RHP-COA Ndnf Gaba_5,25,0.020885547201336674,1.0,0.0409165302782324,0.9723999999999999,0.99
non_Sst,cluster,0703 RHP-COA Ndnf Gaba_5,3,0.002506265664160401,1.0,0.005,0.9966666666666667,1.0
non_Sst,cluster,0704 RHP-COA Ndnf Gaba_6,57,0.047619047619047616,1.0,0.0909090909090909,0.9887719298245614,1.0
non_Sst,cluster,0705 RHP-COA Ndnf Gaba_6,4,0.003341687552213868,1.0,0.006661115736885928,0.9275,0.935
non_Sst,cluster,0707 Lamp5 Gaba_1,101,0.08437761069340016,1.0,0.15562403697996915,0.9604950495049506,0.98
non_Sst,cluster,0709 Lamp5 Gaba_1,16,0.013366750208855471,1.0,0.026380873866446823,0.930625,0.9450000000000001
non_Sst,cluster,0710 Lamp5 Gaba_1,3,0.002506265664160401,1.0,0.005,0.8733333333333334,0.88
non_Sst,cluster,0713 Lamp5 Gaba_1,2,0.001670843776106934,0.6666666666666666,0.0033333333333333335,0.91,0.91
non_Sst,cluster,0714 Lamp5 Gaba_2,4,0.003341687552213868,1.0,0.006661115736885928,0.985,0.995
non_Sst,cluster,0715 Lamp5 Gaba_2,4,0.003341687552213868,1.0,0.006661115736885928,0.9275,0.95
non_Sst,cluster,0719 Lamp5 Gaba_3,1,0.000835421888053467,1.0,0.0016694490818030048,1.0,1.0
non_Sst,cluster,0720 Lamp5 Gaba_3,2,0.001670843776106934,1.0,0.0033361134278565466,0.9299999999999999,0.9299999999999999
non_Sst,cluster,0721 Lamp5 Gaba_3,8,0.006683375104427736,1.0,0.013278008298755186,0.9512499999999999,0.975
non_Sst,cluster,0722 Lamp5 Gaba_4,1,0.000835421888053467,1.0,0.0016694490818030048,1.0,1.0
non_Sst,cluster,0724 Lamp5 Lhx6 Gaba_1,7,0.005847953216374269,1.0,0.011627906976744186,0.9271428571428572,0.96
non_Sst,cluster,0725 Lamp5 Lhx6 Gaba_1,15,0.012531328320802004,1.0,0.024752475247524754,0.95,0.98
non_Sst,cluster,0726 Lamp5 Lhx6 Gaba_1,87,0.07268170426065163,1.0,0.13551401869158877,0.9644827586206897,0.99
non_Sst,cluster,0728 Lamp5 Lhx6 Gaba_1,4,0.003341687552213868,1.0,0.006661115736885928,0.98,0.99
non_Sst,cluster,0729 Lamp5 Lhx6 Gaba_1,3,0.002506265664160401,1.0,0.005,0.9899999999999999,0.99
non_Sst,cluster,0731 Lamp5 Lhx6 Gaba_1,21,0.017543859649122806,1.0,0.034482758620689655,0.9404761904761905,0.94
non_Sst,cluster,0732 Pvalb chandelier Gaba_1,85,0.07101086048454469,1.0,0.13260530421216848,0.9854117647058824,1.0
non_Sst,cluster,0733 Pvalb chandelier Gaba_1,33,0.02756892230576441,0.9705882352941176,0.05361494719740049,0.9675757575757575,1.0
non_Sst,cluster,0734 Pvalb Gaba_1,11,0.009189640768588136,0.4583333333333333,0.018018018018018018,0.8818181818181817,0.87
non_Sst,cluster,0735 Pvalb Gaba_1,10,0.00835421888053467,0.8333333333333334,0.016542597187758478,0.907,0.89
non_Sst,cluster,0736 Pvalb Gaba_1,25,0.020885547201336674,0.8928571428571429,0.04081632653061224,0.9936,1.0
non_Sst,cluster,0737 Pvalb Gaba_2,2,0.001670843776106934,0.06060606060606061,0.0032520325203252032,1.0,1.0
non_Sst,cluster,0739 Pvalb Gaba_2,7,0.005847953216374269,0.25,0.011428571428571429,1.0,1.0
non_Sst,cluster,0740 Pvalb Gaba_3,1,0.000835421888053467,1.0,0.0016694490818030048,1.0,1.0
non_Sst,cluster,0743 Pvalb Gaba_4,1,0.000835421888053467,1.0,0.0016694490818030048,1.0,1.0
non_Sst,cluster,0755 Pvalb Gaba_9,3,0.002506265664160401,0.3,0.004971002485501243,1.0,1.0
