# metadata = mapping_result.json
# taxonomy hierarchy = ["CCN20230722_CLAS", "CCN20230722_SUBC", "CCN20230722_SUPT", "CCN20230722_CLUS"]
# readable taxonomy hierarchy = ["class", "subclass", "supertype", "cluster"]
# algorithm: 'hierarchical'; codebase: http://github.com/AllenInstitute/cell_type_mapper; version: 1.7.2
cell_id,class_label,class_name,class_bootstrapping_probability,subclass_label,subclass_name,subclass_bootstrapping_probability,supertype_label,supertype_name,supertype_bootstrapping_probability,cluster_label,cluster_name,cluster_alias,cluster_bootstrapping_probability
Q6_B01_Plate_Q6_145,CS20230722_CLAS_11,11 CNU-HYa GABA,0.8700,CS20230722_SUBC_079,079 CEA-BST Six3 Cyp26b1 Gaba,1.0000,CS20230722_SUPT_0370,0370 CEA-BST Six3 Cyp26b1 Gaba_4,1.0000,CS20230722_CLUS_1341,1341 CEA-BST Six3 Cyp26b1 Gaba_4,1012,0.9000
Q6_C01_Plate_Q6_145,CS20230722_CLAS_11,11 CNU-HYa GABA,0.9800,CS20230722_SUBC_082,082 CEA-BST Ebf1 Pdyn Gaba,0.9900,CS20230722_SUPT_0384,0384 CEA-BST Ebf1 Pdyn Gaba_1,0.9800,CS20230722_CLUS_1384,1384 CEA-BST Ebf1 Pdyn Gaba_1,1825,1.0000
Q6_D01_Plate_Q6_145,CS20230722_CLAS_11,11 CNU-HYa GABA,1.0000,CS20230722_SUBC_082,082 CEA-BST Ebf1 Pdyn Gaba,1.0000,CS20230722_SUPT_0388,0388 CEA-BST Ebf1 Pdyn Gaba_5,1.0000,CS20230722_CLUS_1401,1401 CEA-BST Ebf1 Pdyn Gaba_5,1830,1.0000
Q6_E01_Plate_Q6_145,CS20230722_CLAS_11,11 CNU-HYa GABA,1.0000,CS20230722_SUBC_079,079 CEA-BST Six3 Cyp26b1 Gaba,1.0000,CS20230722_SUPT_0370,0370 CEA-BST Six3 Cyp26b1 Gaba_4,0.8700,CS20230722_CLUS_1341,1341 CEA-BST Six3 Cyp26b1 Gaba_4,1012,0.9300
Q6_F01_Plate_Q6_145,CS20230722_CLAS_34,34 Immune,0.4400,CS20230722_SUBC_338,338 Lymphoid NN,0.8800,CS20230722_SUPT_1198,1198 B cells NN_1,0.9600,CS20230722_CLUS_5319,5319 B cells NN_1,5275,1.0000
Q6_G01_Plate_Q6_145,CS20230722_CLAS_11,11 CNU-HYa GABA,0.9800,CS20230722_SUBC_079,079 CEA-BST Six3 Cyp26b1 Gaba,1.0000,CS20230722_SUPT_0371,0371 CEA-BST Six3 Cyp26b1 Gaba_5,1.0000,CS20230722_CLUS_1344,1344 CEA-BST Six3 Cyp26b1 Gaba_5,1010,1.0000
Q6_H01_Plate_Q6_145,CS20230722_CLAS_11,11 CNU-HYa GABA,1.0000,CS20230722_SUBC_082,082 CEA-BST Ebf1 Pdyn Gaba,1.0000,CS20230722_SUPT_0386,0386 CEA-BST Ebf1 Pdyn Gaba_3,1.0000,CS20230722_CLUS_1390,1390 CEA-BST Ebf1 Pdyn Gaba_3,1808,1.0000
Q6_A02_Plate_Q6_145,CS20230722_CLAS_11,11 CNU-HYa GABA,1.0000,CS20230722_SUBC_082,082 CEA-BST Ebf1 Pdyn Gaba,1.0000,CS20230722_SUPT_0388,0388 CEA-BST Ebf1 Pdyn Gaba_5,0.7400,CS20230722_CLUS_1400,1400 CEA-BST Ebf1 Pdyn Gaba_5,1829,0.9000
Q6_B02_Plate_Q6_145,CS20230722_CLAS_09,09 CNU-LGE GABA,1.0000,CS20230722_SUBC_062,062 STR D2 Gaba,1.0000,CS20230722_SUPT_0274,0274 STR D2 Gaba_1,1.0000,CS20230722_CLUS_0968,0968 STR D2 Gaba_1,1061,1.0000
Q6_C02_Plate_Q6_145,CS20230722_CLAS_11,11 CNU-HYa GABA,1.0000,CS20230722_SUBC_082,082 CEA-BST Ebf1 Pdyn Gaba,1.0000,CS20230722_SUPT_0391,0391 CEA-BST Ebf1 Pdyn Gaba_8,1.0000,CS20230722_CLUS_1405,1405 CEA-BST Ebf1 Pdyn Gaba_8,1832,1.0000
Q6_D02_Plate_Q6_145,CS20230722_CLAS_11,11 CNU-HYa GABA,0.7300,CS20230722_SUBC_082,082 CEA-BST Ebf1 Pdyn Gaba,0.9600,CS20230722_SUPT_0388,0388 CEA-BST Ebf1 Pdyn Gaba_5,0.5700,CS20230722_CLUS_1401,1401 CEA-BST Ebf1 Pdyn Gaba_5,1830,0.4900
Q6_E02_Plate_Q6_145,CS20230722_CLAS_11,11 CNU-HYa GABA,1.0000,CS20230722_SUBC_079,079 CEA-BST Six3 Cyp26b1 Gaba,1.0000,CS20230722_SUPT_0370,0370 CEA-BST Six3 Cyp26b1 Gaba_4,1.0000,CS20230722_CLUS_1340,1340 CEA-BST Six3 Cyp26b1 Gaba_4,1005,1.0000
Q6_F02_Plate_Q6_145,CS20230722_CLAS_11,11 CNU-HYa GABA,0.9900,CS20230722_SUBC_082,082 CEA-BST Ebf1 Pdyn Gaba,1.0000,CS20230722_SUPT_0388,0388 CEA-BST Ebf1 Pdyn Gaba_5,1.0000,CS20230722_CLUS_1401,1401 CEA-BST Ebf1 Pdyn Gaba_5,1830,1.0000
Q6_G02_Plate_Q6_145,CS20230722_CLAS_11,11 CNU-HYa GABA,1.0000,CS20230722_SUBC_082,082 CEA-BST Ebf1 Pdyn Gaba,1.0000,CS20230722_SUPT_0388,0388 CEA-BST Ebf1 Pdyn Gaba_5,1.0000,CS20230722_CLUS_1398,1398 CEA-BST Ebf1 Pdyn Gaba_5,1824,1.0000
Q6_H02_Plate_Q6_145,CS20230722_CLAS_11,11 CNU-HYa GABA,0.8600,CS20230722_SUBC_079,079 CEA-BST Six3 Cyp26b1 Gaba,1.0000,CS20230722_SUPT_0368,0368 CEA-BST Six3 Cyp26b1 Gaba_2,1.0000,CS20230722_CLUS_1332,1332 CEA-BST Six3 Cyp26b1 Gaba_2,1007,0.9900
Q6_A03_Plate_Q6_145,CS20230722_CLAS_11,11 CNU-HYa GABA,1.0000,CS20230722_SUBC_079,079 CEA-BST Six3 Cyp26b1 Gaba,1.0000,CS20230722_SUPT_0368,0368 CEA-BST Six3 Cyp26b1 Gaba_2,1.0000,CS20230722_CLUS_1332,1332 CEA-BST Six3 Cyp26b1 Gaba_2,1007,1.0000
Q6_B03_Plate_Q6_145,CS20230722_CLAS_09,09 CNU-LGE GABA,1.0000,CS20230722_SUBC_062,062 STR D2 Gaba,1.0000,CS20230722_SUPT_0274,0274 STR D2 Gaba_1,1.0000,CS20230722_CLUS_0967,0967 STR D2 Gaba_1,1060,0.8900
Q6_C03_Plate_Q6_145,CS20230722_CLAS_09,09 CNU-LGE GABA,0.8800,CS20230722_SUBC_062,062 STR D2 Gaba,0.9900,CS20230722_SUPT_0274,0274 STR D2 Gaba_1,1.0000,CS20230722_CLUS_0968,0968 STR D2 Gaba_1,1061,1.0000
Q6_D03_Plate_Q6_145,CS20230722_CLAS_11,11 CNU-HYa GABA,0.9700,CS20230722_SUBC_082,082 CEA-BST Ebf1 Pdyn Gaba,1.0000,CS20230722_SUPT_0388,0388 CEA-BST Ebf1 Pdyn Gaba_5,0.6800,CS20230722_CLUS_1401,1401 CEA-BST Ebf1 Pdyn Gaba_5,1830,1.0000
Q6_E03_Plate_Q6_145,CS20230722_CLAS_11,11 CNU-HYa GABA,1.0000,CS20230722_SUBC_082,082 CEA-BST Ebf1 Pdyn Gaba,1.0000,CS20230722_SUPT_0388,0388 CEA-BST Ebf1 Pdyn Gaba_5,0.5000,CS20230722_CLUS_1399,1399 CEA-BST Ebf1 Pdyn Gaba_5,1828,0.9700
Q6_F03_Plate_Q6_145,CS20230722_CLAS_11,11 CNU-HYa GABA,1.0000,CS20230722_SUBC_082,082 CEA-BST Ebf1 Pdyn Gaba,1.0000,CS20230722_SUPT_0388,0388 CEA-BST Ebf1 Pdyn Gaba_5,1.0000,CS20230722_CLUS_1401,1401 CEA-BST Ebf1 Pdyn Gaba_5,1830,1.0000
Q6_G03_Plate_Q6_145,CS20230722_CLAS_11,11 CNU-HYa GABA,1.0000,CS20230722_SUBC_080,080 CEA-AAA-BST Six3 Sp9 Gaba,1.0000,CS20230722_SUPT_0375,0375 CEA-AAA-BST Six3 Sp9 Gaba_3,1.0000,CS20230722_CLUS_1361,1361 CEA-AAA-BST Six3 Sp9 Gaba_3,1044,1.0000
Q6_H03_Plate_Q6_145,CS20230722_CLAS_11,11 CNU-HYa GABA,0.6200,CS20230722_SUBC_090,090 BST-MPN Six3 Nrgn Gaba,0.7800,CS20230722_SUPT_0425,0425 BST-MPN Six3 Nrgn Gaba_6,1.0000,CS20230722_CLUS_1558,1558 BST-MPN Six3 Nrgn Gaba_6,1097,1.0000
Q6_A04_Plate_Q6_145,CS20230722_CLAS_13,13 CNU-HYa Glut,0.9900,CS20230722_SUBC_119,119 SI-MA-LPO-LHA Skor1 Glut,1.0000,CS20230722_SUPT_0532,0532 SI-MA-LPO-LHA Skor1 Glut_3,0.9300,CS20230722_CLUS_2157,2157 SI-MA-LPO-LHA Skor1 Glut_3,2723,1.0000
Q6_B04_Plate_Q6_145,CS20230722_CLAS_09,09 CNU-LGE GABA,1.0000,CS20230722_SUBC_062,062 STR D2 Gaba,1.0000,CS20230722_SUPT_0274,0274 STR D2 Gaba_1,1.0000,CS20230722_CLUS_0967,0967 STR D2 Gaba_1,1060,0.5500
Q6_C04_Plate_Q6_145,CS20230722_CLAS_11,11 CNU-HYa GABA,0.7900,CS20230722_SUBC_082,082 CEA-BST Ebf1 Pdyn Gaba,1.0000,CS20230722_SUPT_0386,0386 CEA-BST Ebf1 Pdyn Gaba_3,0.9800,CS20230722_CLUS_1390,1390 CEA-BST Ebf1 Pdyn Gaba_3,1808,0.9900
Q6_D04_Plate_Q6_145,CS20230722_CLAS_11,11 CNU-HYa GABA,1.0000,CS20230722_SUBC_082,082 CEA-BST Ebf1 Pdyn Gaba,1.0000,CS20230722_SUPT_0388,0388 CEA-BST Ebf1 Pdyn Gaba_5,1.0000,CS20230722_CLUS_1400,1400 CEA-BST Ebf1 Pdyn Gaba_5,1829,0.8500
Q6_E04_Plate_Q6_145,CS20230722_CLAS_11,11 CNU-HYa GABA,0.9500,CS20230722_SUBC_073,073 MEA-BST Sox6 Gaba,0.9500,CS20230722_SUPT_0342,0342 MEA-BST Sox6 Gaba_6,0.8700,CS20230722_CLUS_1221,1221 MEA-BST Sox6 Gaba_6,1159,0.8800
Q6_F04_Plate_Q6_145,CS20230722_CLAS_11,11 CNU-HYa GABA,1.0000,CS20230722_SUBC_080,080 CEA-AAA-BST Six3 Sp9 Gaba,1.0000,CS20230722_SUPT_0378,0378 CEA-AAA-BST Six3 Sp9 Gaba_6,1.0000,CS20230722_CLUS_1369,1369 CEA-AAA-BST Six3 Sp9 Gaba_6,1017,1.0000
Q6_G04_Plate_Q6_145,CS20230722_CLAS_11,11 CNU-HYa GABA,0.9900,CS20230722_SUBC_079,079 CEA-BST Six3 Cyp26b1 Gaba,1.0000,CS20230722_SUPT_0370,0370 CEA-BST Six3 Cyp26b1 Gaba_4,0.8100,CS20230722_CLUS_1340,1340 CEA-BST Six3 Cyp26b1 Gaba_4,1005,1.0000
Q6_H04_Plate_Q6_145,CS20230722_CLAS_11,11 CNU-HYa GABA,1.0000,CS20230722_SUBC_079,079 CEA-BST Six3 Cyp26b1 Gaba,1.0000,CS20230722_SUPT_0368,0368 CEA-BST Six3 Cyp26b1 Gaba_2,1.0000,CS20230722_CLUS_1332,1332 CEA-BST Six3 Cyp26b1 Gaba_2,1007,1.0000
Q6_A05_Plate_Q6_145,CS20230722_CLAS_11,11 CNU-HYa GABA,0.9600,CS20230722_SUBC_082,082 CEA-BST Ebf1 Pdyn Gaba,0.9900,CS20230722_SUPT_0387,0387 CEA-BST Ebf1 Pdyn Gaba_4,0.7000,CS20230722_CLUS_1397,1397 CEA-BST Ebf1 Pdyn Gaba_4,1831,0.7400
Q6_B05_Plate_Q6_145,CS20230722_CLAS_11,11 CNU-HYa GABA,1.0000,CS20230722_SUBC_079,079 CEA-BST Six3 Cyp26b1 Gaba,1.0000,CS20230722_SUPT_0368,0368 CEA-BST Six3 Cyp26b1 Gaba_2,0.6900,CS20230722_CLUS_1333,1333 CEA-BST Six3 Cyp26b1 Gaba_2,1008,1.0000
Q6_C05_Plate_Q6_145,CS20230722_CLAS_11,11 CNU-HYa GABA,1.0000,CS20230722_SUBC_082,082 CEA-BST Ebf1 Pdyn Gaba,0.9700,CS20230722_SUPT_0384,0384 CEA-BST Ebf1 Pdyn Gaba_1,0.6700,CS20230722_CLUS_1384,1384 CEA-BST Ebf1 Pdyn Gaba_1,1825,1.0000
Q6_D05_Plate_Q6_145,CS20230722_CLAS_11,11 CNU-HYa GABA,1.0000,CS20230722_SUBC_082,082 CEA-BST Ebf1 Pdyn Gaba,1.0000,CS20230722_SUPT_0386,0386 CEA-BST Ebf1 Pdyn Gaba_3,1.0000,CS20230722_CLUS_1394,1394 CEA-BST Ebf1 Pdyn Gaba_3,1812,0.9900
Q6_E05_Plate_Q6_145,CS20230722_CLAS_11,11 CNU-HYa GABA,0.9700,CS20230722_SUBC_079,079 CEA-BST Six3 Cyp26b1 Gaba,1.0000,CS20230722_SUPT_0370,0370 CEA-BST Six3 Cyp26b1 Gaba_4,1.0000,CS20230722_CLUS_1340,1340 CEA-BST Six3 Cyp26b1 Gaba_4,1005,1.0000
Q6_G05_Plate_Q6_145,CS20230722_CLAS_11,11 CNU-HYa GABA,0.9500,CS20230722_SUBC_074,074 MEA-BST Lhx6 Sp9 Gaba,0.8800,CS20230722_SUPT_0351,0351 MEA-BST Lhx6 Sp9 Gaba_5,1.0000,CS20230722_CLUS_1260,1260 MEA-BST Lhx6 Sp9 Gaba_5,1125,1.0000
Q6_H05_Plate_Q6_145,CS20230722_CLAS_11,11 CNU-HYa GABA,0.9200,CS20230722_SUBC_082,082 CEA-BST Ebf1 Pdyn Gaba,1.0000,CS20230722_SUPT_0384,0384 CEA-BST Ebf1 Pdyn Gaba_1,0.7900,CS20230722_CLUS_1384,1384 CEA-BST Ebf1 Pdyn Gaba_1,1825,1.0000
Q6_A06_Plate_Q6_145,CS20230722_CLAS_11,11 CNU-HYa GABA,1.0000,CS20230722_SUBC_082,082 CEA-BST Ebf1 Pdyn Gaba,1.0000,CS20230722_SUPT_0391,0391 CEA-BST Ebf1 Pdyn Gaba_8,1.0000,CS20230722_CLUS_1405,1405 CEA-BST Ebf1 Pdyn Gaba_8,1832,0.9900
Q6_B06_Plate_Q6_145,CS20230722_CLAS_11,11 CNU-HYa GABA,0.9600,CS20230722_SUBC_079,079 CEA-BST Six3 Cyp26b1 Gaba,1.0000,CS20230722_SUPT_0368,0368 CEA-BST Six3 Cyp26b1 Gaba_2,1.0000,CS20230722_CLUS_1333,1333 CEA-BST Six3 Cyp26b1 Gaba_2,1008,0.8100
Q6_C06_Plate_Q6_145,CS20230722_CLAS_11,11 CNU-HYa GABA,0.7500,CS20230722_SUBC_079,079 CEA-BST Six3 Cyp26b1 Gaba,1.0000,CS20230722_SUPT_0370,0370 CEA-BST Six3 Cyp26b1 Gaba_4,1.0000,CS20230722_CLUS_1340,1340 CEA-BST Six3 Cyp26b1 Gaba_4,1005,0.9400
Q6_D06_Plate_Q6_145,CS20230722_CLAS_11,11 CNU-HYa GABA,0.9800,CS20230722_SUBC_082,082 CEA-BST Ebf1 Pdyn Gaba,1.0000,CS20230722_SUPT_0385,0385 CEA-BST Ebf1 Pdyn Gaba_2,0.8700,CS20230722_CLUS_1389,1389 CEA-BST Ebf1 Pdyn Gaba_2,1823,1.0000
Q6_E06_Plate_Q6_145,CS20230722_CLAS_11,11 CNU-HYa GABA,0.7600,CS20230722_SUBC_082,082 CEA-BST Ebf1 Pdyn Gaba,0.8400,CS20230722_SUPT_0384,0384 CEA-BST Ebf1 Pdyn Gaba_1,0.8500,CS20230722_CLUS_1384,1384 CEA-BST Ebf1 Pdyn Gaba_1,1825,1.0000
Q6_F06_Plate_Q6_145,CS20230722_CLAS_11,11 CNU-HYa GABA,0.9400,CS20230722_SUBC_082,082 CEA-BST Ebf1 Pdyn Gaba,1.0000,CS20230722_SUPT_0384,0384 CEA-BST Ebf1 Pdyn Gaba_1,0.8600,CS20230722_CLUS_1384,1384 CEA-BST Ebf1 Pdyn Gaba_1,1825,0.9500
Q6_G06_Plate_Q6_145,CS20230722_CLAS_11,11 CNU-HYa GABA,0.5400,CS20230722_SUBC_079,079 CEA-BST Six3 Cyp26b1 Gaba,1.0000,CS20230722_SUPT_0370,0370 CEA-BST Six3 Cyp26b1 Gaba_4,0.7300,CS20230722_CLUS_1343,1343 CEA-BST Six3 Cyp26b1 Gaba_4,1011,1.0000
Q6_H06_Plate_Q6_145,CS20230722_CLAS_09,09 CNU-LGE GABA,0.5100,CS20230722_SUBC_062,062 STR D2 Gaba,1.0000,CS20230722_SUPT_0274,0274 STR D2 Gaba_1,0.8300,CS20230722_CLUS_0967,0967 STR D2 Gaba_1,1060,1.0000
Q6_A07_Plate_Q6_145,CS20230722_CLAS_33,33 Vascular,0.6000,CS20230722_SUBC_329,329 ABC NN,0.4200,CS20230722_SUPT_1186,1186 ABC NN_1,1.0000,CS20230722_CLUS_5295,5295 ABC NN_1,5258,0.9200
Q6_F07_Plate_Q6_145,CS20230722_CLAS_33,33 Vascular,0.7900,CS20230722_SUBC_332,332 SMC NN,0.3900,CS20230722_SUPT_1192,1192 SMC NN_1,1.0000,CS20230722_CLUS_5308,5308 SMC NN_1,5250,1.0000
Q6_A08_Plate_Q6_145,CS20230722_CLAS_11,11 CNU-HYa GABA,0.9000,CS20230722_SUBC_079,079 CEA-BST Six3 Cyp26b1 Gaba,1.0000,CS20230722_SUPT_0372,0372 CEA-BST Six3 Cyp26b1 Gaba_6,0.9700,CS20230722_CLUS_1346,1346 CEA-BST Six3 Cyp26b1 Gaba_6,1025,0.9900
Q6_B08_Plate_Q6_145,CS20230722_CLAS_11,11 CNU-HYa GABA,0.9200,CS20230722_SUBC_082,082 CEA-BST Ebf1 Pdyn Gaba,0.8800,CS20230722_SUPT_0387,0387 CEA-BST Ebf1 Pdyn Gaba_4,0.7900,CS20230722_CLUS_1397,1397 CEA-BST Ebf1 Pdyn Gaba_4,1831,0.6200
Q6_C08_Plate_Q6_145,CS20230722_CLAS_09,09 CNU-LGE GABA,0.9700,CS20230722_SUBC_062,062 STR D2 Gaba,1.0000,CS20230722_SUPT_0274,0274 STR D2 Gaba_1,1.0000,CS20230722_CLUS_0967,0967 STR D2 Gaba_1,1060,1.0000
Q6_D08_Plate_Q6_145,CS20230722_CLAS_11,11 CNU-HYa GABA,0.9800,CS20230722_SUBC_082,082 CEA-BST Ebf1 Pdyn Gaba,0.9300,CS20230722_SUPT_0387,0387 CEA-BST Ebf1 Pdyn Gaba_4,0.8000,CS20230722_CLUS_1396,1396 CEA-BST Ebf1 Pdyn Gaba_4,1822,0.9300
Q6_E08_Plate_Q6_145,CS20230722_CLAS_11,11 CNU-HYa GABA,0.9700,CS20230722_SUBC_082,082 CEA-BST Ebf1 Pdyn Gaba,0.9800,CS20230722_SUPT_0384,0384 CEA-BST Ebf1 Pdyn Gaba_1,0.9200,CS20230722_CLUS_1384,1384 CEA-BST Ebf1 Pdyn Gaba_1,1825,0.9900
Q6_F08_Plate_Q6_145,CS20230722_CLAS_11,11 CNU-HYa GABA,0.8600,CS20230722_SUBC_080,080 CEA-AAA-BST Six3 Sp9 Gaba,0.9800,CS20230722_SUPT_0376,0376 CEA-AAA-BST Six3 Sp9 Gaba_4,0.9900,CS20230722_CLUS_1363,1363 CEA-AAA-BST Six3 Sp9 Gaba_4,1029,0.9900
Q6_G08_Plate_Q6_145,CS20230722_CLAS_11,11 CNU-HYa GABA,0.9800,CS20230722_SUBC_079,079 CEA-BST Six3 Cyp26b1 Gaba,1.0000,CS20230722_SUPT_0369,0369 CEA-BST Six3 Cyp26b1 Gaba_3,1.0000,CS20230722_CLUS_1337,1337 CEA-BST Six3 Cyp26b1 Gaba_3,1028,1.0000
Q6_H08_Plate_Q6_145,CS20230722_CLAS_11,11 CNU-HYa GABA,0.9900,CS20230722_SUBC_079,079 CEA-BST Six3 Cyp26b1 Gaba,1.0000,CS20230722_SUPT_0372,0372 CEA-BST Six3 Cyp26b1 Gaba_6,1.0000,CS20230722_CLUS_1346,1346 CEA-BST Six3 Cyp26b1 Gaba_6,1025,1.0000
Q6_A09_Plate_Q6_145,CS20230722_CLAS_11,11 CNU-HYa GABA,0.9800,CS20230722_SUBC_082,082 CEA-BST Ebf1 Pdyn Gaba,1.0000,CS20230722_SUPT_0388,0388 CEA-BST Ebf1 Pdyn Gaba_5,0.7900,CS20230722_CLUS_1401,1401 CEA-BST Ebf1 Pdyn Gaba_5,1830,0.9800
Q6_B09_Plate_Q6_145,CS20230722_CLAS_11,11 CNU-HYa GABA,0.9700,CS20230722_SUBC_082,082 CEA-BST Ebf1 Pdyn Gaba,1.0000,CS20230722_SUPT_0384,0384 CEA-BST Ebf1 Pdyn Gaba_1,1.0000,CS20230722_CLUS_1385,1385 CEA-BST Ebf1 Pdyn Gaba_1,1826,1.0000
Q6_C09_Plate_Q6_145,CS20230722_CLAS_11,11 CNU-HYa GABA,0.9700,CS20230722_SUBC_082,082 CEA-BST Ebf1 Pdyn Gaba,1.0000,CS20230722_SUPT_0387,0387 CEA-BST Ebf1 Pdyn Gaba_4,0.4200,CS20230722_CLUS_1396,1396 CEA-BST Ebf1 Pdyn Gaba_4,1822,0.9600
Q6_D09_Plate_Q6_145,CS20230722_CLAS_11,11 CNU-HYa GABA,1.0000,CS20230722_SUBC_082,082 CEA-BST Ebf1 Pdyn Gaba,1.0000,CS20230722_SUPT_0385,0385 CEA-BST Ebf1 Pdyn Gaba_2,1.0000,CS20230722_CLUS_1387,1387 CEA-BST Ebf1 Pdyn Gaba_2,1814,1.0000
Q6_E09_Plate_Q6_145,CS20230722_CLAS_11,11 CNU-HYa GABA,0.9800,CS20230722_SUBC_079,079 CEA-BST Six3 Cyp26b1 Gaba,0.8300,CS20230722_SUPT_0372,0372 CEA-BST Six3 Cyp26b1 Gaba_6,1.0000,CS20230722_CLUS_1346,1346 CEA-BST Six3 Cyp26b1 Gaba_6,1025,1.0000
Q6_F09_Plate_Q6_145,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_048,048 RHP-COA Ndnf Gaba,1.0000,CS20230722_SUPT_0198,0198 RHP-COA Ndnf Gaba_6,1.0000,CS20230722_CLUS_0704,0704 RHP-COA Ndnf Gaba_6,672,1.0000
Q6_G09_Plate_Q6_145,CS20230722_CLAS_11,11 CNU-HYa GABA,0.9200,CS20230722_SUBC_082,082 CEA-BST Ebf1 Pdyn Gaba,1.0000,CS20230722_SUPT_0389,0389 CEA-BST Ebf1 Pdyn Gaba_6,0.7300,CS20230722_CLUS_1402,1402 CEA-BST Ebf1 Pdyn Gaba_6,1818,0.9500
Q6_H09_Plate_Q6_145,CS20230722_CLAS_31,31 OPC-Oligo,1.0000,CS20230722_SUBC_327,327 Oligo NN,1.0000,CS20230722_SUPT_1182,1182 NFOL NN_2,1.0000,CS20230722_CLUS_5281,5281 NFOL NN_2,5222,1.0000
Q6_A10_Plate_Q6_145,CS20230722_CLAS_11,11 CNU-HYa GABA,0.8300,CS20230722_SUBC_079,079 CEA-BST Six3 Cyp26b1 Gaba,1.0000,CS20230722_SUPT_0370,0370 CEA-BST Six3 Cyp26b1 Gaba_4,1.0000,CS20230722_CLUS_1340,1340 CEA-BST Six3 Cyp26b1 Gaba_4,1005,1.0000
Q6_B10_Plate_Q6_145,CS20230722_CLAS_11,11 CNU-HYa GABA,0.9100,CS20230722_SUBC_082,082 CEA-BST Ebf1 Pdyn Gaba,0.9500,CS20230722_SUPT_0387,0387 CEA-BST Ebf1 Pdyn Gaba_4,0.9900,CS20230722_CLUS_1396,1396 CEA-BST Ebf1 Pdyn Gaba_4,1822,1.0000
Q6_C10_Plate_Q6_145,CS20230722_CLAS_11,11 CNU-HYa GABA,0.4600,CS20230722_SUBC_082,082 CEA-BST Ebf1 Pdyn Gaba,0.3700,CS20230722_SUPT_0387,0387 CEA-BST Ebf1 Pdyn Gaba_4,0.4600,CS20230722_CLUS_1396,1396 CEA-BST Ebf1 Pdyn Gaba_4,1822,0.7500
Q6_D10_Plate_Q6_145,CS20230722_CLAS_09,09 CNU-LGE GABA,0.6400,CS20230722_SUBC_062,062 STR D2 Gaba,0.9200,CS20230722_SUPT_0274,0274 STR D2 Gaba_1,0.7600,CS20230722_CLUS_0967,0967 STR D2 Gaba_1,1060,0.7900
Q6_E10_Plate_Q6_145,CS20230722_CLAS_11,11 CNU-HYa GABA,0.9200,CS20230722_SUBC_082,082 CEA-BST Ebf1 Pdyn Gaba,0.6500,CS20230722_SUPT_0388,0388 CEA-BST Ebf1 Pdyn Gaba_5,0.7400,CS20230722_CLUS_1398,1398 CEA-BST Ebf1 Pdyn Gaba_5,1824,1.0000
Q6_F10_Plate_Q6_145,CS20230722_CLAS_11,11 CNU-HYa GABA,0.9400,CS20230722_SUBC_082,082 CEA-BST Ebf1 Pdyn Gaba,1.0000,CS20230722_SUPT_0388,0388 CEA-BST Ebf1 Pdyn Gaba_5,0.6700,CS20230722_CLUS_1400,1400 CEA-BST Ebf1 Pdyn Gaba_5,1829,0.7700
Q6_G10_Plate_Q6_145,CS20230722_CLAS_11,11 CNU-HYa GABA,0.8700,CS20230722_SUBC_082,082 CEA-BST Ebf1 Pdyn Gaba,1.0000,CS20230722_SUPT_0389,0389 CEA-BST Ebf1 Pdyn Gaba_6,0.5200,CS20230722_CLUS_1403,1403 CEA-BST Ebf1 Pdyn Gaba_6,1817,0.9200
Q6_H10_Plate_Q6_145,CS20230722_CLAS_09,09 CNU-LGE GABA,0.8200,CS20230722_SUBC_062,062 STR D2 Gaba,1.0000,CS20230722_SUPT_0274,0274 STR D2 Gaba_1,1.0000,CS20230722_CLUS_0968,0968 STR D2 Gaba_1,1061,0.9500
Q6_A11_Plate_Q6_145,CS20230722_CLAS_11,11 CNU-HYa GABA,1.0000,CS20230722_SUBC_082,082 CEA-BST Ebf1 Pdyn Gaba,1.0000,CS20230722_SUPT_0388,0388 CEA-BST Ebf1 Pdyn Gaba_5,0.5800,CS20230722_CLUS_1401,1401 CEA-BST Ebf1 Pdyn Gaba_5,1830,0.6600
Q6_B11_Plate_Q6_145,CS20230722_CLAS_11,11 CNU-HYa GABA,0.9100,CS20230722_SUBC_082,082 CEA-BST Ebf1 Pdyn Gaba,0.8300,CS20230722_SUPT_0388,0388 CEA-BST Ebf1 Pdyn Gaba_5,0.4900,CS20230722_CLUS_1401,1401 CEA-BST Ebf1 Pdyn Gaba_5,1830,0.5900
Q6_C11_Plate_Q6_145,CS20230722_CLAS_11,11 CNU-HYa GABA,0.9900,CS20230722_SUBC_082,082 CEA-BST Ebf1 Pdyn Gaba,1.0000,CS20230722_SUPT_0388,0388 CEA-BST Ebf1 Pdyn Gaba_5,1.0000,CS20230722_CLUS_1398,1398 CEA-BST Ebf1 Pdyn Gaba_5,1824,1.0000
Q6_D11_Plate_Q6_145,CS20230722_CLAS_11,11 CNU-HYa GABA,0.9800,CS20230722_SUBC_082,082 CEA-BST Ebf1 Pdyn Gaba,1.0000,CS20230722_SUPT_0388,0388 CEA-BST Ebf1 Pdyn Gaba_5,1.0000,CS20230722_CLUS_1400,1400 CEA-BST Ebf1 Pdyn Gaba_5,1829,1.0000
