source_label,level,target_name,n_cells,coverage,purity,f1,mean_boot,median_boot
MC-01_Nefm_Tac2,supertype,0376 CEA-AAA-BST Six3 Sp9 Gaba_4,4,0.013071895424836602,0.2,0.024539877300613498,0.9975,1.0
MC-01_Nefm_Tac2,supertype,0378 CEA-AAA-BST Six3 Sp9 Gaba_6,1,0.0032679738562091504,0.16666666666666666,0.00641025641025641,1.0,1.0
MC-01_Nefm_Tac2,supertype,0384 CEA-BST Ebf1 Pdyn Gaba_1,47,0.15359477124183007,0.34814814814814815,0.21315192743764172,0.9451063829787234,0.96
MC-01_Nefm_Tac2,supertype,0385 CEA-BST Ebf1 Pdyn Gaba_2,9,0.029411764705882353,0.18,0.05056179775280899,0.9666666666666666,1.0
MC-01_Nefm_Tac2,supertype,0386 CEA-BST Ebf1 Pdyn Gaba_3,27,0.08823529411764706,0.25,0.13043478260869565,0.9996296296296295,1.0
MC-01_Nefm_Tac2,supertype,0387 CEA-BST Ebf1 Pdyn Gaba_4,43,0.14052287581699346,0.7678571428571429,0.23756906077348064,0.9693023255813954,1.0
MC-01_Nefm_Tac2,supertype,0388 CEA-BST Ebf1 Pdyn Gaba_5,51,0.16666666666666666,0.4722222222222222,0.24637681159420288,0.985686274509804,1.0
MC-01_Nefm_Tac2,supertype,0389 CEA-BST Ebf1 Pdyn Gaba_6,9,0.029411764705882353,0.2,0.05128205128205128,0.9777777777777779,1.0
MC-01_Nefm_Tac2,supertype,0391 CEA-BST Ebf1 Pdyn Gaba_8,11,0.03594771241830065,0.39285714285714285,0.06586826347305388,0.9954545454545454,1.0
MC-01_Nefm_Tac2,supertype,0392 CEA-BST Rai14 Pdyn Crh Gaba_1,12,0.0392156862745098,0.631578947368421,0.07384615384615385,0.9874999999999999,1.0
MC-01_Nefm_Tac2,supertype,0409 BST Tac2 Gaba_1,1,0.0032679738562091504,1.0,0.006514657980456026,1.0,1.0
MC-01_Nefm_Tac2,supertype,0410 BST Tac2 Gaba_2,11,0.03594771241830065,0.8461538461538461,0.06896551724137931,0.9863636363636363,0.99
MC-01_Nefm_Tac2,supertype,0425 BST-MPN Six3 Nrgn Gaba_6,1,0.0032679738562091504,0.25,0.006451612903225807,1.0,1.0
MC-01_Nefm_Tac2,supertype,0483 PVpo-VMPO-MPN Hmx2 Gaba_2,2,0.006535947712418301,1.0,0.012987012987012988,0.995,0.995
MC-01_Nefm_Tac2,supertype,1186 ABC NN_1,1,0.0032679738562091504,0.16666666666666666,0.00641025641025641,1.0,1.0
MC-01_Nefm_Tac2,supertype,1192 SMC NN_1,1,0.0032679738562091504,0.05263157894736842,0.006153846153846154,1.0,1.0
MC-02_Sst_Pdyn_Crh,supertype,0274 STR D2 Gaba_1,1,0.05263157894736842,0.011494252873563218,0.018867924528301886,1.0,1.0
MC-02_Sst_Pdyn_Crh,supertype,0368 CEA-BST Six3 Cyp26b1 Gaba_2,2,0.10526315789473684,0.010309278350515464,0.018779342723004695,1.0,1.0
MC-02_Sst_Pdyn_Crh,supertype,0386 CEA-BST Ebf1 Pdyn Gaba_3,15,0.7894736842105263,0.1388888888888889,0.2362204724409449,1.0,1.0
MC-02_Sst_Pdyn_Crh,supertype,0391 CEA-BST Ebf1 Pdyn Gaba_8,1,0.05263157894736842,0.03571428571428571,0.0425531914893617,1.0,1.0
MC-03_Sst_Pdyn,supertype,0237 STR Lhx8 Gaba_2,1,0.012195121951219513,0.3333333333333333,0.023529411764705882,1.0,1.0
MC-03_Sst_Pdyn,supertype,0274 STR D2 Gaba_1,1,0.012195121951219513,0.011494252873563218,0.011834319526627219,1.0,1.0
MC-03_Sst_Pdyn,supertype,0339 MEA-BST Sox6 Gaba_3,1,0.012195121951219513,1.0,0.024096385542168676,1.0,1.0
MC-03_Sst_Pdyn,supertype,0354 MEA-BST Lhx6 Nr2e1 Gaba_1,1,0.012195121951219513,1.0,0.024096385542168676,1.0,1.0
MC-03_Sst_Pdyn,supertype,0367 CEA-BST Six3 Cyp26b1 Gaba_1,2,0.024390243902439025,0.09090909090909091,0.038461538461538464,0.9450000000000001,0.9450000000000001
MC-03_Sst_Pdyn,supertype,0368 CEA-BST Six3 Cyp26b1 Gaba_2,4,0.04878048780487805,0.020618556701030927,0.028985507246376812,0.9875,1.0
MC-03_Sst_Pdyn,supertype,0370 CEA-BST Six3 Cyp26b1 Gaba_4,2,0.024390243902439025,0.016666666666666666,0.0198019801980198,1.0,1.0
MC-03_Sst_Pdyn,supertype,0371 CEA-BST Six3 Cyp26b1 Gaba_5,3,0.036585365853658534,0.1,0.05357142857142856,0.96,0.98
MC-03_Sst_Pdyn,supertype,0372 CEA-BST Six3 Cyp26b1 Gaba_6,1,0.012195121951219513,0.022727272727272728,0.015873015873015872,1.0,1.0
MC-03_Sst_Pdyn,supertype,0374 CEA-AAA-BST Six3 Sp9 Gaba_2,1,0.012195121951219513,0.045454545454545456,0.019230769230769232,0.95,0.95
MC-03_Sst_Pdyn,supertype,0375 CEA-AAA-BST Six3 Sp9 Gaba_3,1,0.012195121951219513,0.07142857142857142,0.020833333333333336,1.0,1.0
MC-03_Sst_Pdyn,supertype,0381 ACB-BST-FS D1 Gaba_1,3,0.036585365853658534,0.75,0.0697674418604651,1.0,1.0
MC-03_Sst_Pdyn,supertype,0384 CEA-BST Ebf1 Pdyn Gaba_1,6,0.07317073170731707,0.044444444444444446,0.055299539170506916,0.9049999999999999,0.9
MC-03_Sst_Pdyn,supertype,0385 CEA-BST Ebf1 Pdyn Gaba_2,3,0.036585365853658534,0.06,0.04545454545454545,1.0,1.0
MC-03_Sst_Pdyn,supertype,0386 CEA-BST Ebf1 Pdyn Gaba_3,47,0.573170731707317,0.4351851851851852,0.4947368421052631,0.9965957446808511,1.0
MC-03_Sst_Pdyn,supertype,0387 CEA-BST Ebf1 Pdyn Gaba_4,2,0.024390243902439025,0.03571428571428571,0.028985507246376812,0.99,0.99
MC-03_Sst_Pdyn,supertype,0389 CEA-BST Ebf1 Pdyn Gaba_6,1,0.012195121951219513,0.022222222222222223,0.015748031496062992,1.0,1.0
MC-03_Sst_Pdyn,supertype,0390 CEA-BST Ebf1 Pdyn Gaba_7,1,0.012195121951219513,0.5,0.023809523809523808,0.83,0.83
MC-03_Sst_Pdyn,supertype,0391 CEA-BST Ebf1 Pdyn Gaba_8,1,0.012195121951219513,0.03571428571428571,0.018181818181818184,1.0,1.0
MC-05_MSN_Drd2Scn4b,supertype,0274 STR D2 Gaba_1,14,0.7777777777777778,0.16091954022988506,0.26666666666666666,0.9985714285714286,1.0
MC-05_MSN_Drd2Scn4b,supertype,0276 STR D2 Gaba_3,1,0.05555555555555555,0.2,0.08695652173913045,1.0,1.0
MC-05_MSN_Drd2Scn4b,supertype,0392 CEA-BST Rai14 Pdyn Crh Gaba_1,3,0.16666666666666666,0.15789473684210525,0.16216216216216214,1.0,1.0
MC-06_PKCd_Cartpt,supertype,0274 STR D2 Gaba_1,4,0.038461538461538464,0.04597701149425287,0.041884816753926704,0.9550000000000001,0.995
MC-06_PKCd_Cartpt,supertype,0368 CEA-BST Six3 Cyp26b1 Gaba_2,93,0.8942307692307693,0.4793814432989691,0.6241610738255035,0.9972043010752688,1.0
MC-06_PKCd_Cartpt,supertype,0370 CEA-BST Six3 Cyp26b1 Gaba_4,3,0.028846153846153848,0.025,0.026785714285714284,1.0,1.0
MC-06_PKCd_Cartpt,supertype,0371 CEA-BST Six3 Cyp26b1 Gaba_5,1,0.009615384615384616,0.03333333333333333,0.014925373134328358,1.0,1.0
MC-06_PKCd_Cartpt,supertype,0374 CEA-AAA-BST Six3 Sp9 Gaba_2,1,0.009615384615384616,0.045454545454545456,0.015873015873015876,0.85,0.85
MC-06_PKCd_Cartpt,supertype,0387 CEA-BST Ebf1 Pdyn Gaba_4,1,0.009615384615384616,0.017857142857142856,0.0125,0.83,0.83
MC-06_PKCd_Cartpt,supertype,0576 LHA-AHN-PVH Otp Trh Glut_3,1,0.009615384615384616,1.0,0.01904761904761905,1.0,1.0
MC-07_AST_Drd1,supertype,0064 LA-BLA-BMA-PA Glut_5,1,0.1111111111111111,0.04,0.058823529411764705,1.0,1.0
MC-07_AST_Drd1,supertype,0269 STR D1 Gaba_5,2,0.2222222222222222,0.3333333333333333,0.26666666666666666,1.0,1.0
MC-07_AST_Drd1,supertype,0367 CEA-BST Six3 Cyp26b1 Gaba_1,1,0.1111111111111111,0.045454545454545456,0.06451612903225805,0.99,0.99
MC-07_AST_Drd1,supertype,0374 CEA-AAA-BST Six3 Sp9 Gaba_2,1,0.1111111111111111,0.045454545454545456,0.06451612903225805,1.0,1.0
MC-07_AST_Drd1,supertype,0384 CEA-BST Ebf1 Pdyn Gaba_1,1,0.1111111111111111,0.007407407407407408,0.01388888888888889,0.91,0.91
MC-07_AST_Drd1,supertype,0387 CEA-BST Ebf1 Pdyn Gaba_4,2,0.2222222222222222,0.03571428571428571,0.06153846153846154,0.9450000000000001,0.9450000000000001
MC-07_AST_Drd1,supertype,0389 CEA-BST Ebf1 Pdyn Gaba_6,1,0.1111111111111111,0.022222222222222223,0.037037037037037035,1.0,1.0
MC-09_Gpx3_Gal,supertype,0241 Sst Chodl Gaba_4,1,0.041666666666666664,1.0,0.07999999999999999,1.0,1.0
MC-09_Gpx3_Gal,supertype,0249 NDB-SI-MA-STRv Lhx8 Gaba_6,1,0.041666666666666664,0.3333333333333333,0.07407407407407407,1.0,1.0
MC-09_Gpx3_Gal,supertype,0252 NDB-SI-MA-STRv Lhx8 Gaba_9,1,0.041666666666666664,0.14285714285714285,0.06451612903225806,1.0,1.0
MC-09_Gpx3_Gal,supertype,0284 STR D1 Sema5a Gaba_4,1,0.041666666666666664,1.0,0.07999999999999999,1.0,1.0
MC-09_Gpx3_Gal,supertype,0351 MEA-BST Lhx6 Sp9 Gaba_5,1,0.041666666666666664,0.3333333333333333,0.07407407407407407,1.0,1.0
MC-09_Gpx3_Gal,supertype,0352 MEA-BST Lhx6 Sp9 Gaba_6,1,0.041666666666666664,0.3333333333333333,0.07407407407407407,1.0,1.0
MC-09_Gpx3_Gal,supertype,0362 MEA-BST Lhx6 Nfib Gaba_6,1,0.041666666666666664,1.0,0.07999999999999999,1.0,1.0
MC-09_Gpx3_Gal,supertype,0363 CEA-BST Gal Avp Gaba_1,3,0.125,0.14285714285714285,0.13333333333333333,1.0,1.0
MC-09_Gpx3_Gal,supertype,0368 CEA-BST Six3 Cyp26b1 Gaba_2,2,0.08333333333333333,0.010309278350515464,0.01834862385321101,1.0,1.0
MC-09_Gpx3_Gal,supertype,0369 CEA-BST Six3 Cyp26b1 Gaba_3,1,0.041666666666666664,0.058823529411764705,0.048780487804878044,0.98,0.98
MC-09_Gpx3_Gal,supertype,0370 CEA-BST Six3 Cyp26b1 Gaba_4,2,0.08333333333333333,0.016666666666666666,0.027777777777777776,1.0,1.0
MC-09_Gpx3_Gal,supertype,0374 CEA-AAA-BST Six3 Sp9 Gaba_2,1,0.041666666666666664,0.045454545454545456,0.043478260869565216,1.0,1.0
MC-09_Gpx3_Gal,supertype,0376 CEA-AAA-BST Six3 Sp9 Gaba_4,1,0.041666666666666664,0.05,0.04545454545454545,1.0,1.0
MC-09_Gpx3_Gal,supertype,0384 CEA-BST Ebf1 Pdyn Gaba_1,2,0.08333333333333333,0.014814814814814815,0.025157232704402514,0.885,0.885
MC-09_Gpx3_Gal,supertype,0385 CEA-BST Ebf1 Pdyn Gaba_2,1,0.041666666666666664,0.02,0.02702702702702703,1.0,1.0
MC-09_Gpx3_Gal,supertype,0389 CEA-BST Ebf1 Pdyn Gaba_6,4,0.16666666666666666,0.08888888888888889,0.11594202898550726,0.9475,0.975
MC-11_Sst_Sema3c,supertype,0191 Sncg Gaba_7,1,0.03333333333333333,1.0,0.06451612903225806,0.99,0.99
MC-11_Sst_Sema3c,supertype,0251 NDB-SI-MA-STRv Lhx8 Gaba_8,1,0.03333333333333333,0.5,0.0625,0.99,0.99
MC-11_Sst_Sema3c,supertype,0252 NDB-SI-MA-STRv Lhx8 Gaba_9,1,0.03333333333333333,0.14285714285714285,0.05405405405405406,1.0,1.0
MC-11_Sst_Sema3c,supertype,0368 CEA-BST Six3 Cyp26b1 Gaba_2,1,0.03333333333333333,0.005154639175257732,0.008928571428571428,1.0,1.0
MC-11_Sst_Sema3c,supertype,0370 CEA-BST Six3 Cyp26b1 Gaba_4,2,0.06666666666666667,0.016666666666666666,0.02666666666666667,1.0,1.0
MC-11_Sst_Sema3c,supertype,0374 CEA-AAA-BST Six3 Sp9 Gaba_2,1,0.03333333333333333,0.045454545454545456,0.03846153846153846,1.0,1.0
MC-11_Sst_Sema3c,supertype,0376 CEA-AAA-BST Six3 Sp9 Gaba_4,1,0.03333333333333333,0.05,0.04,1.0,1.0
MC-11_Sst_Sema3c,supertype,0384 CEA-BST Ebf1 Pdyn Gaba_1,2,0.06666666666666667,0.014814814814814815,0.024242424242424242,0.885,0.885
MC-11_Sst_Sema3c,supertype,0385 CEA-BST Ebf1 Pdyn Gaba_2,8,0.26666666666666666,0.16,0.2,0.99875,1.0
MC-11_Sst_Sema3c,supertype,0386 CEA-BST Ebf1 Pdyn Gaba_3,5,0.16666666666666666,0.046296296296296294,0.07246376811594202,0.9960000000000001,1.0
MC-11_Sst_Sema3c,supertype,0388 CEA-BST Ebf1 Pdyn Gaba_5,2,0.06666666666666667,0.018518518518518517,0.028985507246376812,0.835,0.835
MC-11_Sst_Sema3c,supertype,0389 CEA-BST Ebf1 Pdyn Gaba_6,1,0.03333333333333333,0.022222222222222223,0.026666666666666672,1.0,1.0
MC-11_Sst_Sema3c,supertype,0391 CEA-BST Ebf1 Pdyn Gaba_8,4,0.13333333333333333,0.14285714285714285,0.1379310344827586,0.995,1.0
MC-12_Sst_other,supertype,0064 LA-BLA-BMA-PA Glut_5,3,0.025423728813559324,0.12,0.04195804195804197,1.0,1.0
MC-12_Sst_other,supertype,0238 Sst Chodl Gaba_1,1,0.00847457627118644,1.0,0.01680672268907563,1.0,1.0
MC-12_Sst_other,supertype,0239 Sst Chodl Gaba_2,1,0.00847457627118644,1.0,0.01680672268907563,1.0,1.0
MC-12_Sst_other,supertype,0274 STR D2 Gaba_1,6,0.05084745762711865,0.06896551724137931,0.058536585365853655,0.9983333333333334,1.0
MC-12_Sst_other,supertype,0278 STR D2 Gaba_5,1,0.00847457627118644,0.5,0.016666666666666666,1.0,1.0
MC-12_Sst_other,supertype,0292 IA Mgp Gaba_3,1,0.00847457627118644,0.3333333333333333,0.01652892561983471,1.0,1.0
MC-12_Sst_other,supertype,0294 IA Mgp Gaba_5,1,0.00847457627118644,0.25,0.01639344262295082,1.0,1.0
MC-12_Sst_other,supertype,0342 MEA-BST Sox6 Gaba_6,1,0.00847457627118644,0.3333333333333333,0.01652892561983471,1.0,1.0
MC-12_Sst_other,supertype,0351 MEA-BST Lhx6 Sp9 Gaba_5,1,0.00847457627118644,0.3333333333333333,0.01652892561983471,0.99,0.99
MC-12_Sst_other,supertype,0352 MEA-BST Lhx6 Sp9 Gaba_6,1,0.00847457627118644,0.3333333333333333,0.01652892561983471,1.0,1.0
MC-12_Sst_other,supertype,0368 CEA-BST Six3 Cyp26b1 Gaba_2,28,0.23728813559322035,0.14432989690721648,0.1794871794871795,0.9928571428571429,1.0
MC-12_Sst_other,supertype,0369 CEA-BST Six3 Cyp26b1 Gaba_3,11,0.09322033898305085,0.6470588235294118,0.16296296296296298,0.9827272727272728,1.0
MC-12_Sst_other,supertype,0370 CEA-BST Six3 Cyp26b1 Gaba_4,25,0.211864406779661,0.20833333333333334,0.21008403361344538,0.9788,1.0
MC-12_Sst_other,supertype,0372 CEA-BST Six3 Cyp26b1 Gaba_6,5,0.0423728813559322,0.11363636363636363,0.061728395061728385,0.9480000000000001,0.97
MC-12_Sst_other,supertype,0373 CEA-AAA-BST Six3 Sp9 Gaba_1,1,0.00847457627118644,1.0,0.01680672268907563,1.0,1.0
MC-12_Sst_other,supertype,0374 CEA-AAA-BST Six3 Sp9 Gaba_2,3,0.025423728813559324,0.13636363636363635,0.042857142857142864,0.9266666666666666,0.94
MC-12_Sst_other,supertype,0376 CEA-AAA-BST Six3 Sp9 Gaba_4,2,0.01694915254237288,0.1,0.028985507246376815,1.0,1.0
MC-12_Sst_other,supertype,0378 CEA-AAA-BST Six3 Sp9 Gaba_6,2,0.01694915254237288,0.3333333333333333,0.03225806451612903,1.0,1.0
MC-12_Sst_other,supertype,0380 CEA-AAA-BST Six3 Sp9 Gaba_8,1,0.00847457627118644,1.0,0.01680672268907563,1.0,1.0
MC-12_Sst_other,supertype,0384 CEA-BST Ebf1 Pdyn Gaba_1,4,0.03389830508474576,0.02962962962962963,0.03162055335968379,0.9275,0.9450000000000001
MC-12_Sst_other,supertype,0386 CEA-BST Ebf1 Pdyn Gaba_3,3,0.025423728813559324,0.027777777777777776,0.02654867256637168,1.0,1.0
MC-12_Sst_other,supertype,0388 CEA-BST Ebf1 Pdyn Gaba_5,1,0.00847457627118644,0.009259259259259259,0.008849557522123894,0.85,0.85
MC-12_Sst_other,supertype,0389 CEA-BST Ebf1 Pdyn Gaba_6,5,0.0423728813559322,0.1111111111111111,0.06134969325153374,1.0,1.0
MC-12_Sst_other,supertype,0480 TU-ARH Otp Six6 Gaba_3,1,0.00847457627118644,1.0,0.01680672268907563,0.83,0.83
MC-12_Sst_other,supertype,1182 NFOL NN_2,1,0.00847457627118644,0.5,0.016666666666666666,1.0,1.0
MC-12_Sst_other,supertype,1183 MFOL NN_3,1,0.00847457627118644,0.2,0.016260162601626018,1.0,1.0
MC-12_Sst_other,supertype,1188 VLMC NN_2,1,0.00847457627118644,1.0,0.01680672268907563,0.82,0.82
MC-12_Sst_other,supertype,1192 SMC NN_1,6,0.05084745762711865,0.3157894736842105,0.08759124087591241,1.0,1.0
MC-16_Nefm_Htr1b,supertype,0064 LA-BLA-BMA-PA Glut_5,4,0.036036036036036036,0.16,0.058823529411764705,0.99,1.0
MC-16_Nefm_Htr1b,supertype,0252 NDB-SI-MA-STRv Lhx8 Gaba_9,1,0.009009009009009009,0.14285714285714285,0.01694915254237288,1.0,1.0
MC-16_Nefm_Htr1b,supertype,0274 STR D2 Gaba_1,23,0.2072072072072072,0.26436781609195403,0.23232323232323232,0.9934782608695653,1.0
MC-16_Nefm_Htr1b,supertype,0278 STR D2 Gaba_5,1,0.009009009009009009,0.5,0.017699115044247787,1.0,1.0
MC-16_Nefm_Htr1b,supertype,0280 STR D2 Gaba_7,1,0.009009009009009009,0.09090909090909091,0.01639344262295082,1.0,1.0
MC-16_Nefm_Htr1b,supertype,0292 IA Mgp Gaba_3,1,0.009009009009009009,0.3333333333333333,0.017543859649122806,1.0,1.0
MC-16_Nefm_Htr1b,supertype,0363 CEA-BST Gal Avp Gaba_1,1,0.009009009009009009,0.047619047619047616,0.01515151515151515,1.0,1.0
MC-16_Nefm_Htr1b,supertype,0367 CEA-BST Six3 Cyp26b1 Gaba_1,1,0.009009009009009009,0.045454545454545456,0.015037593984962407,1.0,1.0
MC-16_Nefm_Htr1b,supertype,0368 CEA-BST Six3 Cyp26b1 Gaba_2,3,0.02702702702702703,0.015463917525773196,0.019672131147540985,1.0,1.0
MC-16_Nefm_Htr1b,supertype,0370 CEA-BST Six3 Cyp26b1 Gaba_4,2,0.018018018018018018,0.016666666666666666,0.017316017316017316,0.995,0.995
MC-16_Nefm_Htr1b,supertype,0371 CEA-BST Six3 Cyp26b1 Gaba_5,7,0.06306306306306306,0.23333333333333334,0.09929078014184398,0.9857142857142858,1.0
MC-16_Nefm_Htr1b,supertype,0372 CEA-BST Six3 Cyp26b1 Gaba_6,4,0.036036036036036036,0.09090909090909091,0.05161290322580646,0.99,0.99
MC-16_Nefm_Htr1b,supertype,0374 CEA-AAA-BST Six3 Sp9 Gaba_2,1,0.009009009009009009,0.045454545454545456,0.015037593984962407,1.0,1.0
MC-16_Nefm_Htr1b,supertype,0375 CEA-AAA-BST Six3 Sp9 Gaba_3,2,0.018018018018018018,0.14285714285714285,0.032,1.0,1.0
MC-16_Nefm_Htr1b,supertype,0378 CEA-AAA-BST Six3 Sp9 Gaba_6,1,0.009009009009009009,0.16666666666666666,0.017094017094017096,1.0,1.0
MC-16_Nefm_Htr1b,supertype,0384 CEA-BST Ebf1 Pdyn Gaba_1,20,0.18018018018018017,0.14814814814814814,0.16260162601626016,0.9525,0.97
MC-16_Nefm_Htr1b,supertype,0385 CEA-BST Ebf1 Pdyn Gaba_2,4,0.036036036036036036,0.08,0.049689440993788817,1.0,1.0
MC-16_Nefm_Htr1b,supertype,0386 CEA-BST Ebf1 Pdyn Gaba_3,3,0.02702702702702703,0.027777777777777776,0.0273972602739726,1.0,1.0
MC-16_Nefm_Htr1b,supertype,0387 CEA-BST Ebf1 Pdyn Gaba_4,1,0.009009009009009009,0.017857142857142856,0.011976047904191617,0.83,0.83
MC-16_Nefm_Htr1b,supertype,0388 CEA-BST Ebf1 Pdyn Gaba_5,20,0.18018018018018017,0.18518518518518517,0.182648401826484,0.9555,0.985
MC-16_Nefm_Htr1b,supertype,0389 CEA-BST Ebf1 Pdyn Gaba_6,5,0.04504504504504504,0.1111111111111111,0.0641025641025641,0.97,1.0
MC-16_Nefm_Htr1b,supertype,0391 CEA-BST Ebf1 Pdyn Gaba_8,1,0.009009009009009009,0.03571428571428571,0.014388489208633094,0.89,0.89
MC-16_Nefm_Htr1b,supertype,0410 BST Tac2 Gaba_2,1,0.009009009009009009,0.07692307692307693,0.016129032258064516,1.0,1.0
MC-16_Nefm_Htr1b,supertype,0425 BST-MPN Six3 Nrgn Gaba_6,1,0.009009009009009009,0.25,0.017391304347826087,1.0,1.0
MC-16_Nefm_Htr1b,supertype,0538 MEA Otp Foxp2 Glut_1,1,0.009009009009009009,1.0,0.01785714285714286,1.0,1.0
MC-16_Nefm_Htr1b,supertype,1193 Endo NN_1,1,0.009009009009009009,0.05555555555555555,0.015503875968992248,1.0,1.0
MC-21_ITC_Drd1Penk,supertype,0064 LA-BLA-BMA-PA Glut_5,1,0.05263157894736842,0.04,0.04545454545454545,1.0,1.0
MC-21_ITC_Drd1Penk,supertype,0269 STR D1 Gaba_5,2,0.10526315789473684,0.3333333333333333,0.16,1.0,1.0
MC-21_ITC_Drd1Penk,supertype,0294 IA Mgp Gaba_5,1,0.05263157894736842,0.25,0.08695652173913043,1.0,1.0
MC-21_ITC_Drd1Penk,supertype,0368 CEA-BST Six3 Cyp26b1 Gaba_2,2,0.10526315789473684,0.010309278350515464,0.018779342723004695,1.0,1.0
MC-21_ITC_Drd1Penk,supertype,0371 CEA-BST Six3 Cyp26b1 Gaba_5,2,0.10526315789473684,0.06666666666666667,0.0816326530612245,1.0,1.0
MC-21_ITC_Drd1Penk,supertype,0374 CEA-AAA-BST Six3 Sp9 Gaba_2,1,0.05263157894736842,0.045454545454545456,0.04878048780487805,1.0,1.0
MC-21_ITC_Drd1Penk,supertype,0375 CEA-AAA-BST Six3 Sp9 Gaba_3,1,0.05263157894736842,0.07142857142857142,0.06060606060606061,0.83,0.83
MC-21_ITC_Drd1Penk,supertype,0384 CEA-BST Ebf1 Pdyn Gaba_1,1,0.05263157894736842,0.007407407407407408,0.012987012987012988,0.91,0.91
MC-21_ITC_Drd1Penk,supertype,0387 CEA-BST Ebf1 Pdyn Gaba_4,3,0.15789473684210525,0.05357142857142857,0.08,0.9500000000000001,0.96
MC-21_ITC_Drd1Penk,supertype,0388 CEA-BST Ebf1 Pdyn Gaba_5,1,0.05263157894736842,0.009259259259259259,0.015748031496062992,1.0,1.0
MC-21_ITC_Drd1Penk,supertype,0389 CEA-BST Ebf1 Pdyn Gaba_6,1,0.05263157894736842,0.022222222222222223,0.03125,0.88,0.88
MC-21_ITC_Drd1Penk,supertype,0391 CEA-BST Ebf1 Pdyn Gaba_8,2,0.10526315789473684,0.07142857142857142,0.0851063829787234,0.995,0.995
MC-21_ITC_Drd1Penk,supertype,1183 MFOL NN_3,1,0.05263157894736842,0.2,0.08333333333333333,1.0,1.0
MC-22_unclassified,supertype,0001 CLA-EPd-CTX Car3 Glut_1,1,0.0027548209366391185,1.0,0.005494505494505495,1.0,1.0
MC-22_unclassified,supertype,0048 IT AON-TT-DP Glut_3,1,0.0027548209366391185,1.0,0.005494505494505495,0.93,0.93
MC-22_unclassified,supertype,0064 LA-BLA-BMA-PA Glut_5,3,0.008264462809917356,0.12,0.015463917525773196,1.0,1.0
MC-22_unclassified,supertype,0144 OB Meis2 Thsd7b Gaba_2,2,0.005509641873278237,1.0,0.010958904109589041,0.89,0.89
MC-22_unclassified,supertype,0162 OB Dopa-Gaba_1,1,0.0027548209366391185,1.0,0.005494505494505495,0.89,0.89
MC-22_unclassified,supertype,0166 OB-STR-CTX Inh IMN_1,1,0.0027548209366391185,1.0,0.005494505494505495,1.0,1.0
MC-22_unclassified,supertype,0198 RHP-COA Ndnf Gaba_6,1,0.0027548209366391185,1.0,0.005494505494505495,1.0,1.0
MC-22_unclassified,supertype,0234 STR Prox1 Lhx6 Gaba_2,1,0.0027548209366391185,1.0,0.005494505494505495,1.0,1.0
MC-22_unclassified,supertype,0237 STR Lhx8 Gaba_2,1,0.0027548209366391185,0.3333333333333333,0.005464480874316941,1.0,1.0
MC-22_unclassified,supertype,0245 NDB-SI-MA-STRv Lhx8 Gaba_2,1,0.0027548209366391185,1.0,0.005494505494505495,1.0,1.0
MC-22_unclassified,supertype,0251 NDB-SI-MA-STRv Lhx8 Gaba_8,1,0.0027548209366391185,0.5,0.005479452054794521,0.91,0.91
MC-22_unclassified,supertype,0252 NDB-SI-MA-STRv Lhx8 Gaba_9,2,0.005509641873278237,0.2857142857142857,0.010810810810810811,1.0,1.0
MC-22_unclassified,supertype,0274 STR D2 Gaba_1,30,0.08264462809917356,0.3448275862068966,0.13333333333333333,0.9966666666666666,1.0
MC-22_unclassified,supertype,0276 STR D2 Gaba_3,4,0.011019283746556474,0.8,0.021739130434782608,0.985,0.995
MC-22_unclassified,supertype,0280 STR D2 Gaba_7,7,0.01928374655647383,0.6363636363636364,0.03743315508021391,0.9657142857142856,1.0
MC-22_unclassified,supertype,0292 IA Mgp Gaba_3,1,0.0027548209366391185,0.3333333333333333,0.005464480874316941,1.0,1.0
MC-22_unclassified,supertype,0294 IA Mgp Gaba_5,1,0.0027548209366391185,0.25,0.005449591280653951,1.0,1.0
MC-22_unclassified,supertype,0342 MEA-BST Sox6 Gaba_6,2,0.005509641873278237,0.6666666666666666,0.010928961748633882,0.9,0.9
MC-22_unclassified,supertype,0351 MEA-BST Lhx6 Sp9 Gaba_5,1,0.0027548209366391185,0.3333333333333333,0.005464480874316941,1.0,1.0
MC-22_unclassified,supertype,0365 SI-MA-ACB Ebf1 Bnc2 Gaba_2,1,0.0027548209366391185,1.0,0.005494505494505495,0.93,0.93
MC-22_unclassified,supertype,0367 CEA-BST Six3 Cyp26b1 Gaba_1,13,0.03581267217630854,0.5909090909090909,0.06753246753246753,0.9792307692307692,1.0
MC-22_unclassified,supertype,0368 CEA-BST Six3 Cyp26b1 Gaba_2,38,0.1046831955922865,0.1958762886597938,0.1364452423698384,0.9794736842105263,1.0
MC-22_unclassified,supertype,0369 CEA-BST Six3 Cyp26b1 Gaba_3,1,0.0027548209366391185,0.058823529411764705,0.005263157894736842,0.94,0.94
MC-22_unclassified,supertype,0370 CEA-BST Six3 Cyp26b1 Gaba_4,76,0.209366391184573,0.6333333333333333,0.3146997929606626,0.9860526315789473,1.0
MC-22_unclassified,supertype,0371 CEA-BST Six3 Cyp26b1 Gaba_5,13,0.03581267217630854,0.43333333333333335,0.06615776081424936,0.9638461538461538,0.99
