cluster_id	rho_BNST_Male	rho_BNST_FR	rho_BNST_FNR	rho_MeA_Male	rho_MeA_FR	rho_MeA_FNR	rho_POA_Male	rho_POA_FR	rho_POA_FNR	rho_VMH_Male	rho_VMH_FR	rho_VMH_FNR	delta_POA_FR_minus_VMH_FR	delta_POA_Male_minus_POA_FR	delta_BNST_FR_minus_VMH_FR	delta_MeA_FR_minus_VMH_FR	delta_VMH_FR_minus_MeA_FR	delta_VMH_Male_minus_VMH_FR	delta_VMH_FR_minus_BNST_FR	delta_BNST_Male_minus_BNST_FR	label	parent_supertype	mfr	top_anat	top_anat_n
CS20230722_CLUS_4668	0.7409446056823796	0.7293241433908053	0.7373101084626389	0.7086417653060939	0.7123340160450999	0.7056732563265993	0.7332907192240699	0.7234432388698318	0.7270524333251849	0.7210774151963412	0.7213652645407967	0.7233880597765432	0.002077974329035004	0.009847480354238103	0.007958878850008566	-0.009031248495696809	0.009031248495696809	-0.00028784934445558186	-0.007958878850008566	0.011620462291574318	4668 PB Sst Gly-Gaba_2	CS20230722_SUPT_1042	1.78	Pons	31.0
CS20230722_CLUS_4238	0.7426665744240964	0.7344884202592608	0.7427500207014885	0.7071149388652017	0.7131556406700605	0.7063227319665989	0.7389661553138036	0.7309777128172917	0.7336183087145788	0.7303652039539361	0.7306540138467487	0.7321428610784334	0.00032369897054307373	0.007988442496511872	0.0038344064125120925	-0.01749837317668812	0.01749837317668812	-0.0002888098928125471	-0.0038344064125120925	0.008178154164835694	4238 NTS Phox2b Glut_2	CS20230722_SUPT_0960	0.82	Nucleus of the solitary tract	12.0
CS20230722_CLUS_4087	0.7380449393089739	0.7294129507208165	0.7385080588630385	0.7038782853178241	0.7093626874831458	0.7028945905038969	0.7361068529434266	0.7264305457321524	0.7306398252023761	0.7265194387277687	0.7268088686349908	0.7299298705246136	-0.00037832290283845715	0.009676307211274215	0.002604082085825632	-0.01744618115184504	0.01744618115184504	-0.00028942990722213846	-0.002604082085825632	0.008631988588157391	4087 PB Evx2 Glut_9	CS20230722_SUPT_0922	9.0	Supratrigeminal nucleus	16.0
CS20230722_CLUS_3500	0.7262219105717093	0.7150418641445758	0.7219814154529307	0.6905927242144783	0.6947370799047612	0.6868287891667401	0.7190820481149833	0.7094709800353164	0.7132589445932103	0.7083557015868347	0.7086452383347357	0.7094450598163157	0.0008257417005806955	0.00961106807966694	0.0063966258098401285	-0.013908158429974504	0.013908158429974504	-0.00028953674790099804	-0.0063966258098401285	0.011180046427133439	3500 IC Six3 En2 Gaba_5	CS20230722_SUPT_0811	0.64	Midbrain reticular nucleus	154.0
CS20230722_CLUS_4286	0.7406427733159646	0.7316242808238849	0.7382076069675302	0.7084194781972682	0.7142371536004647	0.7069186823680239	0.7317271729018908	0.7241074118129853	0.7269611030533114	0.7305954094254862	0.7308853161174439	0.7319363980387925	-0.006777904304458571	0.007619761088905497	0.0007389647064409699	-0.016648162516979204	0.016648162516979204	-0.0002899066919577198	-0.0007389647064409699	0.009018492492079755	4286 NTS Phox2b Glut_7	CS20230722_SUPT_0965	0.82	Intermediate reticular nucleus	26.0
CS20230722_CLUS_0753	0.7221509604615209	0.710431203212817	0.719033682892459	0.7011286021804515	0.7041305356854928	0.700026277096581	0.7046697903965603	0.6970710296453483	0.7017010883157189	0.6978103468274011	0.6981015197912112	0.699633302031696	-0.0010304901458628724	0.007598760751212019	0.012329683421605897	0.00602901589428162	-0.00602901589428162	-0.0002911729638100935	-0.012329683421605897	0.011719757248703888	0753 Pvalb Gaba_7	CS20230722_SUPT_0211	1.38	Entorhinal area, lateral part, layer 6a	57.0
CS20230722_CLUS_3437	0.7467109920152082	0.7392313498458137	0.7446421409663642	0.7089826560333614	0.7150529722462664	0.7061799642812937	0.7450874421692247	0.7364111244605446	0.739560371454402	0.7329953111892417	0.733286957760253	0.7331938498516304	0.0031241667002915863	0.008676317708680159	0.005944392085560746	-0.018233985513986584	0.018233985513986584	-0.00029164657101132807	-0.005944392085560746	0.0074796421693944515	3437 SNr-VTA Pax5 Npas1 Gaba_1	CS20230722_SUPT_0800	1.44	Substantia nigra, reticular part	28.0
CS20230722_CLUS_1412	0.7646983348967309	0.7540353987261532	0.7634451986223262	0.729737561254191	0.7357596811287457	0.7275579113805745	0.7510463851148936	0.7416247267614181	0.7444606316562163	0.7451236137911189	0.7454155244245497	0.7472130614889569	-0.0037907976631316176	0.009421658353475526	0.008619874301603492	-0.009655843295804045	0.009655843295804045	-0.00029191063343081414	-0.008619874301603492	0.010662936170577675	1412 BST-SI-AAA Six3 Slc22a3 Gaba_1	CS20230722_SUPT_0394	0.96	Substantia innominata	22.0
CS20230722_CLUS_0252	0.7216016841776582	0.7059718260195729	0.7161077598521811	0.733890580642341	0.7297004793461824	0.7319235528848846	0.694454581656218	0.6854168763729656	0.6887204161151401	0.7002323451556776	0.7005253652394385	0.70319593623558	-0.01510848886647298	0.009037705283252429	0.005446460780134332	0.029175114106743893	-0.029175114106743893	-0.0002930200837609753	-0.005446460780134332	0.015629858158085375	0252 ENTmv-PA-COAp Glut_1	CS20230722_SUPT_0066	0.64	Cortical amygdalar area, posterior part, medial zone	155.0
CS20230722_CLUS_0945	0.7076199144176477	0.6915145151320079	0.7025163939219812	0.7032799758393483	0.7037890768130167	0.7010718796208903	0.6768836301831889	0.6684302455356875	0.6716604364664898	0.6841597286087484	0.6844527922111648	0.6866473892602032	-0.01602254667547731	0.008453384647501339	0.007061722920843061	0.019336284601851883	-0.019336284601851883	-0.00029306360241643237	-0.007061722920843061	0.01610539928563981	0945 STR D1 Gaba_1	CS20230722_SUPT_0265	0.82	Nucleus accumbens	451.0
CS20230722_CLUS_0953	0.6656831684203827	0.649831540762529	0.6606907573343603	0.669689802359367	0.6688529877852002	0.6687232411898033	0.6343044495196939	0.628236431192066	0.6326999748991147	0.6443694322975206	0.6446626037676688	0.6459987488964617	-0.01642617257560286	0.006068018327627933	0.005168936994860207	0.024190384017531374	-0.024190384017531374	-0.0002931714701481791	-0.005168936994860207	0.01585162765785364	0953 STR D1 Gaba_4	CS20230722_SUPT_0268	1.08	Caudoputamen	5339.0
CS20230722_CLUS_5070	0.7485173901229913	0.7371688329187368	0.7443440872610162	0.7081605965335777	0.7134297153000214	0.7050169297462724	0.744656299751821	0.7342138694307421	0.7372767346821969	0.7315710511675849	0.7318643544852989	0.7328880064671727	0.0023495149454432207	0.010442430321078944	0.0053044784334379536	-0.018434639185277435	0.018434639185277435	-0.00029330331771393325	-0.0053044784334379536	0.011348557204254539	5070 IRN Dmbx1 Pax2 Gly-Gaba_1	CS20230722_SUPT_1129	0.75	Intermediate reticular nucleus	84.0
CS20230722_CLUS_4908	0.7257158684903963	0.7171631633781134	0.7237101025917827	0.6864411799413449	0.6921315106980443	0.6846189720227044	0.7223836056131905	0.714266187950358	0.7172164576123318	0.7101244363535406	0.7104183605664287	0.7119708946899242	0.003847827383929303	0.008117417662832471	0.006744802811684658	-0.01828684986838436	0.01828684986838436	-0.000293924212888097	-0.006744802811684658	0.008552705112282899	4908 MY Lhx1 Gly-Gaba_4	CS20230722_SUPT_1092	3.0	Parvicellular reticular nucleus	2.0
CS20230722_CLUS_4635	0.7207291580266102	0.7095079643292	0.7186459013774842	0.6834678120765694	0.6883854271507555	0.6808440358547346	0.7156095824204048	0.7055408590301628	0.7104988252363734	0.7014413887076847	0.701736306740007	0.7041181486829735	0.0038045522901558604	0.010068723390242007	0.007771657589193071	-0.013350879589251519	0.013350879589251519	-0.00029491803232228886	-0.007771657589193071	0.011221193697410148	4635 PRNc Otp Gly-Gaba_1	CS20230722_SUPT_1036	0.89	Pontine reticular nucleus, caudal part	39.0
CS20230722_CLUS_4921	0.7212314067866027	0.7099513097128975	0.719727362074398	0.6843704037303637	0.688852393362804	0.682623464772391	0.7138438044075586	0.7040385082262187	0.7088225779835788	0.702863816352793	0.7031588422459192	0.7059109281780184	0.0008796659802995377	0.009805296181339851	0.006792467466978369	-0.014306448883115164	0.014306448883115164	-0.0002950258931261329	-0.006792467466978369	0.011280097073705142	4921 MY Lhx1 Gly-Gaba_6	CS20230722_SUPT_1094	0.89	Lateral vestibular nucleus	10.0
CS20230722_CLUS_4989	0.7073491552500739	0.6944630715871444	0.7031734547826594	0.671837886514348	0.6754042531752621	0.668830309907345	0.7031566438768049	0.6918812184232822	0.6958963518499757	0.6861538056613045	0.6864489866658382	0.6889374841519859	0.005432231757444006	0.01127542545352267	0.008014084921306175	-0.011044733490576109	0.011044733490576109	-0.00029518100453373997	-0.008014084921306175	0.012886083662929537	4989 PAS-MV Ebf2 Gly-Gaba_3	CS20230722_SUPT_1111	0.89	Medial vestibular nucleus	31.0
CS20230722_CLUS_0954	0.6679862179429171	0.6520734466879637	0.6637672836695736	0.6713190443262202	0.6707403329144113	0.6716705598492063	0.6364770183795809	0.6302236821188109	0.6350777274168095	0.6461929609861395	0.6464887264085062	0.6484034804224874	-0.01626504428969533	0.00625333626077007	0.005584720279457556	0.024251606505905077	-0.024251606505905077	-0.00029576542236664505	-0.005584720279457556	0.015912771254953384	0954 STR D1 Gaba_4	CS20230722_SUPT_0268	1.94	Caudoputamen	15077.0
CS20230722_CLUS_1194	0.7659000295612067	0.7563861219772028	0.763672827509097	0.7489368176621514	0.7535431038001744	0.7469955527074136	0.7439734269120222	0.7369219728465037	0.7393276298990865	0.7428326641043862	0.7431284404373224	0.7430426662053169	-0.006206467590818665	0.0070514540655184366	0.013257681539880384	0.010414663362852017	-0.010414663362852017	-0.000295776332936204	-0.013257681539880384	0.009513907584003944	1194 MEA-BST Sox6 Gaba_2	CS20230722_SUPT_0338	1.08	Anterior amygdalar area	29.0
CS20230722_CLUS_2946	0.7435040108437686	0.734925190385697	0.7432661621211811	0.7183192939981067	0.723142944889504	0.7173200547615829	0.7347375068409124	0.7265764514004374	0.7298214543985996	0.7289021835521253	0.7291982630361045	0.7310729307041623	-0.002621811635667104	0.008161055440475073	0.00572692734959257	-0.00605531814660043	0.00605531814660043	-0.0002960794839791392	-0.00572692734959257	0.008578820458071568	2946 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_3	CS20230722_SUPT_0720	1.0	Precommissural nucleus	19.0
CS20230722_CLUS_1812	0.7193022036430462	0.708685699845244	0.718131885428081	0.6791900457064713	0.6832134126607674	0.6781367371598139	0.7192459680451992	0.710565729290776	0.7151160530315823	0.7146381181972251	0.7149359744764244	0.7170633389083607	-0.004370245185648436	0.008680238754423253	-0.006250274631180441	-0.031722561815657024	0.031722561815657024	-0.00029785627919931557	0.006250274631180441	0.010616503797802213	1812 DMH-LHA Gsx1 Gaba_4	CS20230722_SUPT_0473	1.78	Dorsomedial nucleus of the hypothalamus	38.0
CS20230722_CLUS_2179	0.7316460233094497	0.7217404164924873	0.7306403951507903	0.7024366444089667	0.7069000404357473	0.7003213345864556	0.7251924087054149	0.7158153304800869	0.7199122696250606	0.71639798628575	0.7166960999929701	0.7186234833866437	-0.0008807695128831838	0.009377078225327962	0.0050443164995171985	-0.009796059557222847	0.009796059557222847	-0.00029811370722010455	-0.0050443164995171985	0.009905606816962398	2179 SI-MA-LPO-LHA Skor1 Glut_5	CS20230722_SUPT_0534	1.38	Substantia innominata	24.0
CS20230722_CLUS_3626	0.7224359170724306	0.7092010432671355	0.7191620354518741	0.6834332492203675	0.6872583270631668	0.6807107296937415	0.7180754278004433	0.7060496330040095	0.7105568743622296	0.702697496662867	0.7029962501040119	0.7049545296357511	0.00305338289999757	0.012025794796433842	0.006204793163123612	-0.015737923040845092	0.015737923040845092	-0.00029875344114493885	-0.006204793163123612	0.013234873805295089	3626 PRT Tcf7l2 Gaba_4	CS20230722_SUPT_0832	0.75	Nucleus of the posterior commissure	20.0
CS20230722_CLUS_3617	0.6976337982549172	0.6830808538028712	0.6928398452425448	0.6626995992190055	0.6648851296027162	0.6593141376296943	0.6919699827628418	0.680322336197416	0.6848754860906993	0.677701713982843	0.678000811409487	0.6801715085021988	0.002321524787929019	0.011647646565425829	0.005080042393384221	-0.013115681806770807	0.013115681806770807	-0.00029909742664402383	-0.005080042393384221	0.014552944452046024	3617 PRT Tcf7l2 Gaba_3	CS20230722_SUPT_0831	1.56	Anterior pretectal nucleus	40.0
CS20230722_CLUS_4466	0.7125927621509862	0.6999106008733857	0.7090240156359141	0.6791979787934788	0.6830871512134459	0.6764947234448252	0.7064504919455802	0.6950775629759022	0.6993842280515796	0.6950088005330165	0.6953084234974973	0.698393661637638	-0.00023086052159515535	0.011372928969678009	0.004602177375888417	-0.012221272284051454	0.012221272284051454	-0.0002996229644808279	-0.004602177375888417	0.012682161277600468	4466 CU-ECU-SPVI Foxb1 Glut_1	CS20230722_SUPT_0988	1.0	lateral recess	7.0
CS20230722_CLUS_0138	0.7186613916992931	0.7054837138638558	0.7146024509552373	0.7491656427638561	0.7475391044189359	0.7508279700508392	0.6853068438160673	0.6804328331079916	0.6838695327400648	0.698699452080125	0.6989990776183925	0.7004144735529565	-0.018566244510400898	0.004874010708075693	0.006484636245463249	0.04854002680054337	-0.04854002680054337	-0.0002996255382675672	-0.006484636245463249	0.01317767783543733	0138 L2/3 IT PIR-ENTl Glut_1	CS20230722_SUPT_0039	0.85	Piriform area	2264.0
CS20230722_CLUS_0908	0.7486465382022444	0.7398446046727893	0.7470696236284363	0.714067824111551	0.7198772907879222	0.7125207778179947	0.7418451585092654	0.7341241483438034	0.7380236685615884	0.7313269835519555	0.7316273165987107	0.7321121960312555	0.0024968317450926314	0.007721010165462006	0.008217288074078621	-0.011750025810788545	0.011750025810788545	-0.0003003330467552523	-0.008217288074078621	0.00880193352945502	0908 NDB-SI-MA-STRv Lhx8 Gaba_8	CS20230722_SUPT_0251	1.04	internal capsule	56.0
CS20230722_CLUS_4694	0.7308861990813087	0.7202079300227582	0.7280562938973713	0.6933790818173609	0.6986968529220065	0.690275785501552	0.7253755772853238	0.7151808281870794	0.7185412035480455	0.7142661478906063	0.7145667677624254	0.7163342939268116	0.0006140604246539505	0.01019474909824436	0.005641162260332733	-0.015869914840418997	0.015869914840418997	-0.0003006198718191744	-0.005641162260332733	0.010678269058550516	4694 CS-PRNr-DR En1 Sox2 Gaba_2	CS20230722_SUPT_1048	0.43	Superior central nucleus raphe	31.0
CS20230722_CLUS_2335	0.746594371786863	0.7385653362640744	0.7469429675679569	0.7082305765016107	0.7134221083223795	0.7058995547256515	0.7516756470358347	0.7431230339407767	0.7479602157807392	0.734360321450501	0.734661474964008	0.7359256569539265	0.008461558976768702	0.008552613095057948	0.003903861300066369	-0.02123936664162851	0.02123936664162851	-0.00030115351350701314	-0.003903861300066369	0.008029035522788663	2335 LHA-AHN-PVH Otp Trh Glut_3	CS20230722_SUPT_0576	1.13	Lateral preoptic area	26.0
CS20230722_CLUS_1679	0.756420323311174	0.7469357224461688	0.7558104821275352	0.722309359869434	0.7278572864403565	0.7212050775468122	0.7458091717825373	0.7375994441382128	0.7416920505780967	0.7410214669978797	0.741323986874763	0.7431133958078432	-0.003724542736550207	0.008209727644324483	0.005611735571405818	-0.013466700434406453	0.013466700434406453	-0.0003025198768832338	-0.005611735571405818	0.009484600865005244	1679 AHN-SBPV-PVHd Pdrm12 Gaba_7	CS20230722_SUPT_0452	1.27	Zona incerta	10.0
CS20230722_CLUS_4889	0.7181228873725158	0.7074629010982367	0.7149922208953289	0.681354868986788	0.6858405918673716	0.6782051134040457	0.7126244766750318	0.7024515893681293	0.7058956751286253	0.6991257850977168	0.6994287620112564	0.7006349770905109	0.0030228273568729813	0.010172887306902467	0.008034139086980363	-0.013588170143884803	0.013588170143884803	-0.00030297691353953216	-0.008034139086980363	0.01065998627427911	4889 MY Lhx1 Gly-Gaba_2	CS20230722_SUPT_1090	0.28	Medial vestibular nucleus	40.0
CS20230722_CLUS_0293	0.7180189882027939	0.7036422584184034	0.7126373161859769	0.7447554687597817	0.7395312879243658	0.7434496029148631	0.688248906691257	0.6815678152843063	0.6839106451724013	0.6969879688266212	0.6972913917157852	0.698852627420643	-0.015723576431478925	0.006681091406950723	0.006350866702618196	0.042239896208580596	-0.042239896208580596	-0.00030342288916407334	-0.006350866702618196	0.014376729784390418	0293 CA1-ProS Glut_6	CS20230722_SUPT_0074	1.17	Field CA1, stratum radiatum	192.0
CS20230722_CLUS_4843	0.7206465230036349	0.7106772986569714	0.7163145937838384	0.6869840075646727	0.6906689657668194	0.6833541781515299	0.7167578339197814	0.7070551965083771	0.7096708543292226	0.7038483340211992	0.7041522249407863	0.7040716151730965	0.002902971567590784	0.009702637411404313	0.006525073716185048	-0.013483259173966977	0.013483259173966977	-0.0003038909195871575	-0.006525073716185048	0.009969224346663474	4843 PRP Otp Gly-Gaba_5	CS20230722_SUPT_1087	0.18	Nucleus prepositus	28.0
CS20230722_CLUS_4180	0.6834561562691185	0.673249548848439	0.6825429050656743	0.6521012670330557	0.6542192234562412	0.6495019047085735	0.6820422864296396	0.6737890964491774	0.6788430731183517	0.6691302303662073	0.6694349165268825	0.6715762325238244	0.004354179922294921	0.008253189980462206	0.0038146323215565436	-0.0152156930706413	0.0152156930706413	-0.0003046861606751383	-0.0038146323215565436	0.01020660742067947	4180 IPN-LDT Vsx2 Nkx6-1 Glut_1	CS20230722_SUPT_0946	0.89	Midbrain	3.0
CS20230722_CLUS_1280	0.7660579694933408	0.7564981836391225	0.7646474454862715	0.7402474405972244	0.7452931791783174	0.7382355152542829	0.7490753253641964	0.7406736851767926	0.7426715061029568	0.7441819259985225	0.7444873200898322	0.7450219183751569	-0.003813634913039654	0.008401640187403858	0.012010863549290263	0.0008058590884851835	-0.0008058590884851835	-0.0003053940913096964	-0.012010863549290263	0.00955978585421835	1280 MEA-BST Lhx6 Nr2e1 Gaba_3	CS20230722_SUPT_0356	1.17	Basomedial amygdalar nucleus, anterior part	33.0
CS20230722_CLUS_4956	0.726680680550452	0.7120363243647962	0.7222582215333837	0.6907582174725626	0.694413680781699	0.688669924989209	0.718472171149525	0.7072565730524849	0.7116256539700917	0.7058659558400305	0.7061714807470326	0.7091198001598081	0.0010850923054522843	0.011215598097040091	0.0058648436177636265	-0.01175779996533366	0.01175779996533366	-0.000305524907002086	-0.0058648436177636265	0.014644356185655738	4956 MDRNd Prox1 Pax6 Gly-Gaba_1	CS20230722_SUPT_1103	0.92	Parvicellular reticular nucleus	4.0
CS20230722_CLUS_1677	0.7509638592100844	0.7404749534125222	0.7485770885810671	0.7152831480030416	0.7207975786028479	0.7126487659752829	0.7405592009606929	0.7304606642789337	0.732531258047858	0.7356603163448635	0.7359680202415324	0.7365818808251468	-0.005507355962598659	0.010098536681759196	0.004506933170989824	-0.015170441638684529	0.015170441638684529	-0.0003077038966688983	-0.004506933170989824	0.01048890579756212	1677 AHN-SBPV-PVHd Pdrm12 Gaba_6	CS20230722_SUPT_0451	3.17	Anterior hypothalamic nucleus	51.0
CS20230722_CLUS_1970	0.7396318612633476	0.7299178217633632	0.7393604435190798	0.6990114267616871	0.7041562550602803	0.6987281499597108	0.7407794413875328	0.731927682847422	0.7368491068437857	0.7339014040510979	0.7342107670279099	0.7372191000976903	-0.0022830841804878377	0.008851758540110777	-0.00429294526454671	-0.030054511967629538	0.030054511967629538	-0.00030936297681194436	0.00429294526454671	0.009714039499984395	1970 ARH-PVp Tbx3 Gaba_3	CS20230722_SUPT_0495	1.38	Arcuate hypothalamic nucleus	63.0
CS20230722_CLUS_2265	0.7315224631745546	0.7218787504787251	0.7329670512722053	0.693820389405928	0.6998018916766482	0.6953298113043281	0.7337293481639514	0.7246279727144801	0.7300932028407053	0.7293890111279009	0.7296985698943361	0.7331198058915578	-0.005070597179856029	0.009101375449471316	-0.007819819415611051	-0.029896678217687933	0.029896678217687933	-0.00030955876643523617	0.007819819415611051	0.009643712695829532	2265 DMH Hmx2 Glut_1	CS20230722_SUPT_0552	1.5	Dorsomedial nucleus of the hypothalamus	8.0
CS20230722_CLUS_0449	0.6990070607428593	0.6852409147925497	0.695114540390638	0.7103615606101027	0.7076096733952977	0.7095951104149073	0.6733745482080042	0.6667743949565201	0.6703913932729323	0.6770809407071066	0.6773911704417849	0.680070041968715	-0.01061677548526474	0.006600153251484109	0.007849744350764798	0.030218502953512805	-0.030218502953512805	-0.0003102297346783134	-0.007849744350764798	0.013766145950309672	0449 L6 CT CTX Glut_3	CS20230722_SUPT_0116	0.82	Anterior cingulate area, ventral part, 6a	214.0
CS20230722_CLUS_0036	0.7182048742171604	0.7073839941627239	0.7164742641871462	0.7363733022007669	0.7350860180405939	0.7389265688215724	0.6904429208827334	0.6862054008177951	0.6886757833953066	0.6994448301430575	0.6997553273174608	0.7021266521005876	-0.013549926499665688	0.004237520064938272	0.007628666845263088	0.03533069072313311	-0.03533069072313311	-0.0003104971744033458	-0.007628666845263088	0.010820880054436488	0036 L6 IT CTX Glut_1	CS20230722_SUPT_0013	1.5	Prelimbic area, layer 6a	69.0
CS20230722_CLUS_4273	0.734175594978342	0.7267467704413784	0.7334321306504432	0.7026338468946622	0.708264131718012	0.700899084447165	0.7281355340827596	0.7205406421511901	0.7231490661393428	0.7230331119605599	0.7233437929984959	0.7252631136290876	-0.0028031508473058686	0.007594891931569481	0.0034029774428824267	-0.015079661280483991	0.015079661280483991	-0.00031068103793607804	-0.0034029774428824267	0.007428824536963585	4273 NTS Phox2b Glut_5	CS20230722_SUPT_0963	0.59	Nucleus of the solitary tract	18.0
CS20230722_CLUS_1148	0.7279045640128217	0.7166963143348346	0.7251269089481579	0.7090001622537118	0.7117406476007995	0.7060988699870457	0.7059568515536835	0.6981824552905644	0.7003194413890338	0.7034978747710926	0.703808560161873	0.7049978503234867	-0.005626104871308546	0.007774396263119043	0.012887754172961619	0.007932087438926483	-0.007932087438926483	-0.00031068539078038526	-0.012887754172961619	0.011208249677987059	1148 LSX Prdm12 Slit2 Gaba_9	CS20230722_SUPT_0325	0.69	Lateral septal nucleus, rostral (rostroventral) part	87.0
CS20230722_CLUS_4654	0.7250817419610249	0.7135390800734723	0.7221506932119574	0.6889567432455297	0.6932016030363355	0.6860805739106505	0.7187276309595103	0.7093390123586369	0.7132972580895159	0.7070808100727453	0.707393047739346	0.7084020437682166	0.001945964619290974	0.009388618600873366	0.006146032334126361	-0.01419144470301048	0.01419144470301048	-0.00031223766660071206	-0.006146032334126361	0.011542661887552597	4654 PRNc Otp Gly-Gaba_3	CS20230722_SUPT_1038	0.96	Gigantocellular reticular nucleus	21.0
CS20230722_CLUS_2125	0.7460209730171882	0.7348131689690166	0.7443496775515608	0.7142100234912752	0.7190645756219782	0.7124602852258121	0.7390256581003358	0.7289994414854487	0.7331657925992959	0.7282845380233163	0.7285969007747383	0.7303336020664053	0.00040254071071044173	0.010026216614887118	0.00621626819427834	-0.009532325152760035	0.009532325152760035	-0.00031236275142199066	-0.00621626819427834	0.011207804048171566	2125 ADP-MPO Trp73 Glut_2	CS20230722_SUPT_0528	1.04	Substantia innominata	8.0
CS20230722_CLUS_2302	0.7365032770066814	0.7242997567189532	0.7332329854279623	0.7040705079341081	0.7074595394637908	0.7016150867682289	0.7294683476046626	0.7188245537942538	0.7221390155212889	0.7263013299389972	0.7266139420357269	0.7287708200059186	-0.0077893882414731275	0.010643793810408808	-0.0023141853167737425	-0.019154402571936124	0.019154402571936124	-0.00031261209672972523	0.0023141853167737425	0.012203520287728198	2302 VMH Nr5a1 Glut_1	CS20230722_SUPT_0566	2.33	Tuberal nucleus	40.0
CS20230722_CLUS_0959	0.6883030032295901	0.6730754991699438	0.6831808899834225	0.6925011465657883	0.6924683362520178	0.6908746932593747	0.6565114850941157	0.6499556502559186	0.6531055740413543	0.6666466630802654	0.6669596098532911	0.6678118248842971	-0.017003959597372442	0.0065558348381971054	0.006115889316652745	0.0255087263987267	-0.0255087263987267	-0.0003129467730256241	-0.006115889316652745	0.015227504059646346	0959 STR D1 Gaba_6	CS20230722_SUPT_0270	1.0	Olfactory tubercle	5884.0
CS20230722_CLUS_2509	0.7161344863501536	0.7046468588350526	0.7126916900601544	0.6829230954389403	0.68643185078793	0.6801373442572488	0.7129981990726927	0.7049073423574329	0.7089005491247917	0.7004983686624271	0.7008121883428179	0.702374570065946	0.004095154014615021	0.008090856715259775	0.0038346704922347374	-0.014380337554887879	0.014380337554887879	-0.0003138196803907922	-0.0038346704922347374	0.011487627515101018	2509 PH-LHA Foxb1 Glut_3	CS20230722_SUPT_0614	1.38	Lateral hypothalamic area	56.0
CS20230722_CLUS_4877	0.698626933137167	0.6859106366858059	0.6933206739983099	0.6612780658204791	0.6650220595923179	0.6575937188057766	0.6938939356773991	0.6828589406899951	0.6865105524800407	0.6794838791677625	0.6797982265777268	0.681447735042127	0.00306071411226827	0.011034994987404012	0.006112410108079058	-0.014776166985408956	0.014776166985408956	-0.00031434740996427735	-0.006112410108079058	0.012716296451361075	4877 MY Lhx1 Gly-Gaba_2	CS20230722_SUPT_1090	0.67	Gigantocellular reticular nucleus	20.0
CS20230722_CLUS_5031	0.7437234072289506	0.7332140536067169	0.7433851061801163	0.704906681557234	0.7099412909045031	0.7034629530726728	0.7386676855225014	0.7287860708833139	0.7326078706858612	0.7281622855260117	0.72847717986321	0.7308419527049582	0.00030889102010389635	0.009881614639187464	0.004736873743506842	-0.018535888958706948	0.018535888958706948	-0.0003148943371983348	-0.004736873743506842	0.010509353622233708	5031 PARN-MDRNd-NTS Gbx2 Gly-Gaba_2	CS20230722_SUPT_1121	1.04	Nucleus of the solitary tract	22.0
CS20230722_CLUS_3887	0.7692000510913078	0.7611503855345129	0.7690832669673475	0.7319645497609394	0.7384289913400914	0.7308149412243238	0.7664425922469732	0.7581591509338689	0.7613805631814735	0.7575598174588566	0.7578748396312013	0.7604724334147197	0.00028431130266759475	0.008283441313104323	0.003275545903311583	-0.019445848291109846	0.019445848291109846	-0.0003150221723446922	-0.003275545903311583	0.008049665556794983	3887 MB-MY Tph2 Glut-Sero_1	CS20230722_SUPT_0888	0.37	Pontine gray	58.0
CS20230722_CLUS_3674	0.7290018015409365	0.716913905979994	0.725937290940043	0.6942390367083715	0.6989598670641807	0.691709084370869	0.7223999799210389	0.7120631205159611	0.7154429290158718	0.7118917001947709	0.7122068734821407	0.7140094354577395	-0.0001437529661796333	0.01033685940507778	0.004707032497853314	-0.013247006417960061	0.013247006417960061	-0.00031517328736985206	-0.004707032497853314	0.012087895560942474	3674 SC-PAG Lef1 Emx2 Gaba_1	CS20230722_SUPT_0843	0.69	Inferior colliculus, dorsal nucleus	6.0
CS20230722_CLUS_1916	0.7343238605715344	0.7242956312978132	0.7325443564300937	0.6896705946708758	0.6940540563224681	0.6871460338610053	0.7388379800164299	0.7314886462752235	0.7342267676806938	0.7234048445719388	0.7237207990311298	0.7249450282602234	0.007767847244093629	0.0073493337412063875	0.0005748322666833117	-0.029666742708661764	0.029666742708661764	-0.00031595445919108123	-0.0005748322666833117	0.010028229273721267	1916 PVpo-VMPO-MPN Hmx2 Gaba_5	CS20230722_SUPT_0486	0.08	Periventricular hypothalamic nucleus, preoptic part	2.0
CS20230722_CLUS_2640	0.720228999059741	0.7096407221252438	0.7160962212836732	0.7000534916234625	0.703528228334791	0.6974254488913836	0.7116933177407888	0.7036900006799065	0.705803723495077	0.7050858800955723	0.7054022157068871	0.7071657876637021	-0.0017122150269806014	0.008003317060882309	0.004238506418356658	-0.0018739873720960976	0.0018739873720960976	-0.000316335611314833	-0.004238506418356658	0.010588276934497265	2640 CM-IAD-CL-PCN Sema5b Glut_3	CS20230722_SUPT_0651	1.38	Paraventricular nucleus of the thalamus	121.0
