source_label,level,target_name,n_cells,group_purity,target_purity,f1,mean_boot,median_boot
CA1-ProS,cluster,0279 CA1-ProS Glut_3,7,0.005173688100517369,1.0,0.010294117647058823,1.0,1.0
CA1-ProS,cluster,0281 CA1-ProS Glut_3,8,0.005912786400591279,1.0,0.011756061719324027,0.99375,1.0
CA1-ProS,cluster,0284 CA1-ProS Glut_4,48,0.03547671840354767,1.0,0.06852248394004283,0.9766666666666667,1.0
CA1-ProS,cluster,0285 CA1-ProS Glut_4,19,0.014042867701404288,1.0,0.02769679300291545,0.9721052631578947,1.0
CA1-ProS,cluster,0286 CA1-ProS Glut_4,66,0.04878048780487805,1.0,0.09302325581395349,0.9896969696969696,1.0
CA1-ProS,cluster,0287 CA1-ProS Glut_4,19,0.014042867701404288,1.0,0.02769679300291545,0.9994736842105262,1.0
CA1-ProS,cluster,0288 CA1-ProS Glut_4,6,0.004434589800443459,1.0,0.008830022075055188,0.975,1.0
CA1-ProS,cluster,0289 CA1-ProS Glut_5,22,0.016260162601626018,1.0,0.032,0.9986363636363635,1.0
CA1-ProS,cluster,0290 CA1-ProS Glut_5,2,0.0014781966001478197,1.0,0.002952029520295203,1.0,1.0
CA1-ProS,cluster,0291 CA1-ProS Glut_5,13,0.009608277900960829,1.0,0.019033674963396783,0.9946153846153846,1.0
CA1-ProS,cluster,0292 CA1-ProS Glut_5,3,0.0022172949002217295,1.0,0.004424778761061947,0.9633333333333334,1.0
CA1-ProS,cluster,0296 CA3 Glut_1,1,0.0007390983000739098,0.05555555555555555,0.0014587892049598833,1.0,1.0
CA1-ProS,cluster,0302 CA3 Glut_2,1,0.0007390983000739098,1.0,0.0014771048744460858,1.0,1.0
CA1-ProS,cluster,0388 SUB-ProS Glut_2,5,0.003695491500369549,0.38461538461538464,0.007320644216691068,1.0,1.0
CA2-IG-FC,cluster,0400 CA2-FC-IG Glut_2,3,0.21428571428571427,1.0,0.35294117647058826,1.0,1.0
CA2-IG-FC,cluster,0401 CA2-FC-IG Glut_2,11,0.7857142857142857,1.0,0.88,1.0,1.0
CA3,cluster,0264 CA1-ProS Glut_1,1,0.0034129692832764505,0.1,0.006600660066006601,1.0,1.0
CA3,cluster,0296 CA3 Glut_1,17,0.05802047781569966,0.9444444444444444,0.10932475884244373,0.9911764705882353,1.0
CA3,cluster,0297 CA3 Glut_1,18,0.06143344709897611,1.0,0.1157556270096463,0.9916666666666667,1.0
CA3,cluster,0298 CA3 Glut_1,1,0.0034129692832764505,1.0,0.006802721088435374,1.0,1.0
CA3,cluster,0299 CA3 Glut_1,9,0.030716723549488054,1.0,0.059602649006622516,0.9988888888888889,1.0
CA3,cluster,0300 CA3 Glut_1,1,0.0034129692832764505,1.0,0.006802721088435374,0.98,0.98
CA3,cluster,0301 CA3 Glut_1,5,0.017064846416382253,1.0,0.03355704697986577,0.998,1.0
CA3,cluster,0303 CA3 Glut_2,2,0.006825938566552901,1.0,0.013559322033898305,0.975,0.975
CA3,cluster,0304 CA3 Glut_2,14,0.04778156996587031,1.0,0.09120521172638436,1.0,1.0
CA3,cluster,0305 CA3 Glut_2,2,0.006825938566552901,1.0,0.013559322033898305,0.995,0.995
CA3,cluster,0306 CA3 Glut_2,1,0.0034129692832764505,1.0,0.006802721088435374,0.99,0.99
CA3,cluster,0307 CA3 Glut_3,11,0.03754266211604096,1.0,0.0723684210526316,0.9781818181818182,1.0
CA3,cluster,0308 CA3 Glut_3,8,0.027303754266211604,1.0,0.053156146179401995,1.0,1.0
CA3,cluster,0309 CA3 Glut_3,8,0.027303754266211604,1.0,0.053156146179401995,1.0,1.0
CA3,cluster,0310 CA3 Glut_3,1,0.0034129692832764505,1.0,0.006802721088435374,0.95,0.95
CA3,cluster,0313 CA3 Glut_4,5,0.017064846416382253,1.0,0.03355704697986577,0.992,1.0
CA3,cluster,0314 CA3 Glut_4,27,0.09215017064846416,1.0,0.16874999999999998,0.9855555555555555,1.0
CA3,cluster,0315 CA3 Glut_4,157,0.5358361774744027,1.0,0.6977777777777777,0.9938853503184713,1.0
CA3,cluster,0317 CA3 Glut_5,5,0.017064846416382253,1.0,0.03355704697986577,1.0,1.0
DG,cluster,0503 DG Glut_1,40,0.02054442732408834,1.0,0.04026170105686965,0.999,1.0
DG,cluster,0504 DG Glut_1,2,0.001027221366204417,0.5,0.002050230650948232,0.99,0.99
DG,cluster,0505 DG Glut_2,618,0.31741140215716485,1.0,0.4818713450292398,0.9783656957928802,1.0
DG,cluster,0506 DG Glut_2,70,0.035952747817154594,1.0,0.06941001487357461,0.9142857142857143,0.92
DG,cluster,0507 DG Glut_2,1020,0.5238828967642527,1.0,0.6875631951466128,0.9828235294117648,1.0
DG,cluster,0508 DG Glut_3,5,0.0025680534155110425,1.0,0.005122950819672131,1.0,1.0
DG,cluster,0509 DG Glut_3,20,0.01027221366204417,1.0,0.020335536349771224,0.9964999999999999,1.0
DG,cluster,0510 DG Glut_4,172,0.08834103749357987,1.0,0.16234072675790467,1.0,1.0
L2/3 IT ENTl,cluster,0504 DG Glut_1,2,1.0,0.5,0.6666666666666666,1.0,1.0
L2/3 IT RHP,cluster,0293 CA1-ProS Glut_6,3,0.6,1.0,0.7499999999999999,1.0,1.0
L2/3 IT RHP,cluster,0294 CA1-ProS Glut_6,2,0.4,1.0,0.5714285714285715,1.0,1.0
L6 CT CTX,cluster,0445 L6 CT CTX Glut_3,1,1.0,1.0,1.0,1.0,1.0
L6b CTX,cluster,0415 L6b/CT ENT Glut_2,1,1.0,1.0,1.0,0.91,0.91
Lamp5,cluster,0674 Sncg Gaba_3,1,0.0014005602240896359,0.25,0.002785515320334262,1.0,1.0
Lamp5,cluster,0701 RHP-COA Ndnf Gaba_5,1,0.0014005602240896359,0.034482758620689655,0.00269179004037685,1.0,1.0
Lamp5,cluster,0706 Lamp5 Gaba_1,1,0.0014005602240896359,1.0,0.002797202797202797,0.93,0.93
Lamp5,cluster,0707 Lamp5 Gaba_1,19,0.02661064425770308,1.0,0.051841746248294684,0.9636842105263157,1.0
Lamp5,cluster,0708 Lamp5 Gaba_1,40,0.056022408963585436,1.0,0.10610079575596817,0.9630000000000001,0.99
Lamp5,cluster,0709 Lamp5 Gaba_1,7,0.00980392156862745,1.0,0.01941747572815534,0.9614285714285714,0.98
Lamp5,cluster,0710 Lamp5 Gaba_1,15,0.02100840336134454,1.0,0.041152263374485604,0.9546666666666667,1.0
Lamp5,cluster,0711 Lamp5 Gaba_1,2,0.0028011204481792717,1.0,0.00558659217877095,0.95,0.95
Lamp5,cluster,0713 Lamp5 Gaba_1,4,0.0056022408963585435,1.0,0.011142061281337047,0.9025,0.905
Lamp5,cluster,0714 Lamp5 Gaba_2,1,0.0014005602240896359,0.14285714285714285,0.0027739251040221915,0.81,0.81
Lamp5,cluster,0715 Lamp5 Gaba_2,4,0.0056022408963585435,0.8,0.011126564673157164,1.0,1.0
Lamp5,cluster,0716 Lamp5 Gaba_2,3,0.004201680672268907,1.0,0.008368200836820083,0.96,0.97
Lamp5,cluster,0717 Lamp5 Gaba_2,1,0.0014005602240896359,1.0,0.002797202797202797,1.0,1.0
Lamp5,cluster,0718 Lamp5 Gaba_2,7,0.00980392156862745,1.0,0.01941747572815534,0.99,0.99
Lamp5,cluster,0720 Lamp5 Gaba_3,1,0.0014005602240896359,1.0,0.002797202797202797,1.0,1.0
Lamp5,cluster,0721 Lamp5 Gaba_3,2,0.0028011204481792717,1.0,0.00558659217877095,0.955,0.955
Lamp5,cluster,0724 Lamp5 Lhx6 Gaba_1,98,0.13725490196078433,1.0,0.24137931034482762,0.981734693877551,1.0
Lamp5,cluster,0725 Lamp5 Lhx6 Gaba_1,14,0.0196078431372549,1.0,0.038461538461538464,0.97,1.0
Lamp5,cluster,0726 Lamp5 Lhx6 Gaba_1,260,0.3641456582633053,1.0,0.5338809034907597,0.9919615384615386,1.0
Lamp5,cluster,0727 Lamp5 Lhx6 Gaba_1,1,0.0014005602240896359,0.2,0.002781641168289291,1.0,1.0
Lamp5,cluster,0728 Lamp5 Lhx6 Gaba_1,25,0.0350140056022409,0.9615384615384616,0.06756756756756756,0.9964,1.0
Lamp5,cluster,0729 Lamp5 Lhx6 Gaba_1,74,0.10364145658263306,1.0,0.18781725888324874,0.9844594594594593,1.0
Lamp5,cluster,0730 Lamp5 Lhx6 Gaba_1,26,0.036414565826330535,0.9629629629629629,0.07017543859649122,0.9584615384615385,0.995
Lamp5,cluster,0731 Lamp5 Lhx6 Gaba_1,107,0.14985994397759103,1.0,0.26065773447015833,0.984766355140187,1.0
Micro-PVM,cluster,5312 Microglia NN_1,1,0.06666666666666667,1.0,0.125,1.0,1.0
Micro-PVM,cluster,5313 BAM NN_1,3,0.2,1.0,0.33333333333333337,0.9500000000000001,0.96
Micro-PVM,cluster,5314 BAM NN_1,11,0.7333333333333333,1.0,0.846153846153846,0.98,1.0
NP SUB,cluster,0477 NP SUB Glut_1,8,0.8888888888888888,1.0,0.9411764705882353,1.0,1.0
NP SUB,cluster,0482 NP SUB Glut_2,1,0.1111111111111111,1.0,0.19999999999999998,1.0,1.0
Oligo,cluster,5274 COP NN_1,1,1.0,1.0,1.0,1.0,1.0
Pvalb,cluster,0727 Lamp5 Lhx6 Gaba_1,2,0.0392156862745098,0.4,0.07142857142857142,0.9450000000000001,0.9450000000000001
Pvalb,cluster,0728 Lamp5 Lhx6 Gaba_1,1,0.0196078431372549,0.038461538461538464,0.025974025974025976,1.0,1.0
Pvalb,cluster,0730 Lamp5 Lhx6 Gaba_1,1,0.0196078431372549,0.037037037037037035,0.025641025641025644,1.0,1.0
Pvalb,cluster,0732 Pvalb chandelier Gaba_1,23,0.45098039215686275,1.0,0.6216216216216216,0.998695652173913,1.0
Pvalb,cluster,0733 Pvalb chandelier Gaba_1,2,0.0392156862745098,1.0,0.07547169811320754,0.995,0.995
Pvalb,cluster,0734 Pvalb Gaba_1,3,0.058823529411764705,1.0,0.1111111111111111,1.0,1.0
Pvalb,cluster,0736 Pvalb Gaba_1,1,0.0196078431372549,1.0,0.038461538461538464,0.91,0.91
Pvalb,cluster,0737 Pvalb Gaba_2,4,0.0784313725490196,1.0,0.14545454545454545,0.9975,1.0
Pvalb,cluster,0738 Pvalb Gaba_2,1,0.0196078431372549,1.0,0.038461538461538464,0.95,0.95
Pvalb,cluster,0739 Pvalb Gaba_2,5,0.09803921568627451,1.0,0.17857142857142855,1.0,1.0
Pvalb,cluster,0753 Pvalb Gaba_7,1,0.0196078431372549,1.0,0.038461538461538464,1.0,1.0
Pvalb,cluster,0755 Pvalb Gaba_9,1,0.0196078431372549,1.0,0.038461538461538464,1.0,1.0
Pvalb,cluster,0790 Sst Gaba_6,1,0.0196078431372549,0.1,0.032786885245901634,1.0,1.0
Pvalb,cluster,0791 Sst Gaba_6,5,0.09803921568627451,0.22727272727272727,0.136986301369863,1.0,1.0
SUB-ProS,cluster,0385 SUB-ProS Glut_1,1,0.03225806451612903,1.0,0.0625,1.0,1.0
SUB-ProS,cluster,0386 SUB-ProS Glut_1,7,0.22580645161290322,1.0,0.3684210526315789,1.0,1.0
SUB-ProS,cluster,0388 SUB-ProS Glut_2,8,0.25806451612903225,0.6153846153846154,0.36363636363636365,0.985,1.0
SUB-ProS,cluster,0389 SUB-ProS Glut_2,1,0.03225806451612903,1.0,0.0625,1.0,1.0
SUB-ProS,cluster,0390 SUB-ProS Glut_2,1,0.03225806451612903,1.0,0.0625,1.0,1.0
SUB-ProS,cluster,0394 SUB-ProS Glut_3,6,0.1935483870967742,1.0,0.3243243243243243,1.0,1.0
SUB-ProS,cluster,0395 SUB-ProS Glut_3,7,0.22580645161290322,1.0,0.3684210526315789,1.0,1.0
Sncg,cluster,0651 Vip Gaba_7,1,0.003125,0.058823529411764705,0.005934718100890207,1.0,1.0
Sncg,cluster,0653 Vip Gaba_8,14,0.04375,0.6666666666666666,0.08211143695014662,1.0,1.0
Sncg,cluster,0654 Vip Gaba_9,3,0.009375,0.13043478260869565,0.01749271137026239,1.0,1.0
Sncg,cluster,0659 Vip Gaba_10,5,0.015625,0.45454545454545453,0.030211480362537763,1.0,1.0
Sncg,cluster,0664 Sncg Gaba_1,1,0.003125,1.0,0.006230529595015576,0.98,0.98
Sncg,cluster,0665 Sncg Gaba_1,15,0.046875,1.0,0.08955223880597014,0.9953333333333333,1.0
Sncg,cluster,0666 Sncg Gaba_1,1,0.003125,1.0,0.006230529595015576,0.98,0.98
Sncg,cluster,0668 Sncg Gaba_1,1,0.003125,1.0,0.006230529595015576,1.0,1.0
Sncg,cluster,0673 Sncg Gaba_3,1,0.003125,1.0,0.006230529595015576,1.0,1.0
Sncg,cluster,0674 Sncg Gaba_3,3,0.009375,0.75,0.018518518518518517,1.0,1.0
Sncg,cluster,0675 Sncg Gaba_3,10,0.03125,1.0,0.06060606060606061,0.998,1.0
Sncg,cluster,0676 Sncg Gaba_3,7,0.021875,1.0,0.042813455657492346,0.9857142857142858,1.0
Sncg,cluster,0677 Sncg Gaba_3,2,0.00625,1.0,0.012422360248447204,0.96,0.96
Sncg,cluster,0678 Sncg Gaba_4,16,0.05,1.0,0.09523809523809523,1.0,1.0
Sncg,cluster,0679 Sncg Gaba_5,9,0.028125,1.0,0.0547112462006079,0.99,1.0
Sncg,cluster,0680 Sncg Gaba_5,11,0.034375,1.0,0.06646525679758308,0.9945454545454545,1.0
Sncg,cluster,0681 Sncg Gaba_5,15,0.046875,1.0,0.08955223880597014,0.9946666666666667,1.0
Sncg,cluster,0682 Sncg Gaba_6,1,0.003125,1.0,0.006230529595015576,1.0,1.0
Sncg,cluster,0686 RHP-COA Ndnf Gaba_1,25,0.078125,1.0,0.14492753623188406,0.9984000000000001,1.0
Sncg,cluster,0687 RHP-COA Ndnf Gaba_1,5,0.015625,1.0,0.03076923076923077,1.0,1.0
Sncg,cluster,0688 RHP-COA Ndnf Gaba_1,14,0.04375,1.0,0.08383233532934131,0.9657142857142856,1.0
Sncg,cluster,0689 RHP-COA Ndnf Gaba_1,24,0.075,1.0,0.13953488372093023,0.9795833333333334,1.0
Sncg,cluster,0693 RHP-COA Ndnf Gaba_3,1,0.003125,1.0,0.006230529595015576,1.0,1.0
Sncg,cluster,0694 RHP-COA Ndnf Gaba_3,5,0.015625,1.0,0.03076923076923077,0.9960000000000001,1.0
Sncg,cluster,0695 RHP-COA Ndnf Gaba_3,7,0.021875,1.0,0.042813455657492346,0.9885714285714285,1.0
Sncg,cluster,0696 RHP-COA Ndnf Gaba_3,5,0.015625,1.0,0.03076923076923077,0.976,1.0
Sncg,cluster,0697 RHP-COA Ndnf Gaba_4,21,0.065625,1.0,0.12316715542521994,0.9971428571428572,1.0
Sncg,cluster,0698 RHP-COA Ndnf Gaba_4,3,0.009375,1.0,0.018575851393188854,0.96,1.0
Sncg,cluster,0699 RHP-COA Ndnf Gaba_5,14,0.04375,1.0,0.08383233532934131,0.985,1.0
Sncg,cluster,0701 RHP-COA Ndnf Gaba_5,28,0.0875,0.9655172413793104,0.16045845272206302,0.985,1.0
Sncg,cluster,0702 RHP-COA Ndnf Gaba_5,16,0.05,1.0,0.09523809523809523,0.99625,1.0
Sncg,cluster,0703 RHP-COA Ndnf Gaba_5,15,0.046875,1.0,0.08955223880597014,0.978,1.0
Sncg,cluster,0704 RHP-COA Ndnf Gaba_6,20,0.0625,1.0,0.11764705882352941,1.0,1.0
Sncg,cluster,1284 MEA-BST Lhx6 Nfib Gaba_1,1,0.003125,1.0,0.006230529595015576,0.99,0.99
Sst,cluster,0727 Lamp5 Lhx6 Gaba_1,2,0.009302325581395349,0.4,0.018181818181818184,1.0,1.0
Sst,cluster,0762 Sst Gaba_2,1,0.004651162790697674,1.0,0.009259259259259259,1.0,1.0
Sst,cluster,0767 Sst Gaba_3,13,0.06046511627906977,1.0,0.11403508771929825,0.9784615384615385,1.0
Sst,cluster,0768 Sst Gaba_3,11,0.05116279069767442,1.0,0.09734513274336283,0.9990909090909091,1.0
Sst,cluster,0769 Sst Gaba_3,2,0.009302325581395349,1.0,0.018433179723502304,0.9650000000000001,0.9650000000000001
Sst,cluster,0770 Sst Gaba_3,7,0.03255813953488372,1.0,0.06306306306306306,0.9957142857142857,1.0
Sst,cluster,0771 Sst Gaba_3,8,0.037209302325581395,1.0,0.07174887892376683,0.99125,1.0
