source_label,level,best_target,n_cells,coverage,purity,f1,median_boot
VGLUT2-2-Mafb_Ndnf,cluster,2029 COAa-PAA-MEA Barhl2 Glut_3,24,0.7058823529411765,0.6153846153846154,0.6575342465753424,1.0
VGLUT2-20-Zic5_Serpinb1b,class,01 IT-ET Glut,9,1.0,0.002636976267213595,0.005260081823495032,0.96
VGLUT2-20-Zic5_Serpinb1b,subclass,012 MEA Slc17a7 Glut,11,0.8461538461538461,0.014066496163682864,0.027672955974842768,1.0
VGLUT2-20-Zic5_Serpinb1b,supertype,0056 MEA Slc17a7 Glut_2,11,0.7857142857142857,0.05913978494623656,0.11,1.0
VGLUT2-20-Zic5_Serpinb1b,cluster,0209 MEA Slc17a7 Glut_2,2,0.4,0.125,0.19047619047619047,0.97
VGLUT2-21-Neurod6_Rorb,class,01 IT-ET Glut,57,1.0,0.01670084969235277,0.032853025936599424,1.0
VGLUT2-21-Neurod6_Rorb,subclass,012 MEA Slc17a7 Glut,59,0.9672131147540983,0.07544757033248081,0.13997627520759193,1.0
VGLUT2-21-Neurod6_Rorb,supertype,0056 MEA Slc17a7 Glut_2,60,0.9523809523809523,0.3225806451612903,0.4819277108433735,1.0
VGLUT2-21-Neurod6_Rorb,cluster,0205 MEA Slc17a7 Glut_2,27,0.6428571428571429,0.5294117647058824,0.5806451612903226,1.0
VGLUT2-22-Ebf2_Mylk,class,13 CNU-HYa Glut,13,0.8125,0.012126865671641791,0.02389705882352941,0.91
VGLUT2-22-Ebf2_Mylk,subclass,012 MEA Slc17a7 Glut,11,0.5,0.014066496163682864,0.02736318407960199,0.96
VGLUT2-22-Ebf2_Mylk,supertype,0056 MEA Slc17a7 Glut_2,20,0.45454545454545453,0.10752688172043011,0.1739130434782609,1.0
VGLUT2-22-Ebf2_Mylk,cluster,2004 MEA-COA-BMA Ccdc42 Glut_2,2,0.4,0.2857142857142857,0.3333333333333333,1.0
VGLUT2-23-Nov_Gpr83,class,13 CNU-HYa Glut,6,0.6666666666666666,0.005597014925373134,0.011100832562442183,0.8200000000000001
VGLUT2-23-Nov_Gpr83,subclass,113 MEA-COA-BMA Ccdc42 Glut,10,0.7692307692307693,0.03076923076923077,0.0591715976331361,1.0
VGLUT2-23-Nov_Gpr83,supertype,0505 MEA-COA-BMA Ccdc42 Glut_1,4,0.3333333333333333,0.02877697841726619,0.052980132450331126,0.9199999999999999
VGLUT2-23-Nov_Gpr83,cluster,0018 IT EP-CLA Glut_3,2,0.4,0.4,0.4000000000000001,1.0
VGLUT2-24-Cdkn1c_Penk,class,13 CNU-HYa Glut,7,0.875,0.0065298507462686565,0.012962962962962963,0.95
VGLUT2-24-Cdkn1c_Penk,subclass,113 MEA-COA-BMA Ccdc42 Glut,6,0.8571428571428571,0.018461538461538463,0.03614457831325302,1.0
VGLUT2-24-Cdkn1c_Penk,supertype,0506 MEA-COA-BMA Ccdc42 Glut_2,5,0.8333333333333334,0.29411764705882354,0.4347826086956522,1.0
VGLUT2-24-Cdkn1c_Penk,cluster,2004 MEA-COA-BMA Ccdc42 Glut_2,3,1.0,0.42857142857142855,0.6,1.0
VGLUT2-25-Ebf3_Penk,class,13 CNU-HYa Glut,24,1.0,0.022388059701492536,0.043795620437956206,0.98
VGLUT2-25-Ebf3_Penk,subclass,113 MEA-COA-BMA Ccdc42 Glut,23,0.92,0.07076923076923076,0.13142857142857142,1.0
VGLUT2-25-Ebf3_Penk,supertype,0505 MEA-COA-BMA Ccdc42 Glut_1,19,0.8260869565217391,0.1366906474820144,0.23456790123456792,1.0
VGLUT2-25-Ebf3_Penk,cluster,2002 MEA-COA-BMA Ccdc42 Glut_1,5,0.38461538461538464,1.0,0.5555555555555556,0.99
VGLUT2-26-Krt9_Matn2,class,13 CNU-HYa Glut,98,1.0,0.0914179104477612,0.1675213675213675,0.96
VGLUT2-26-Krt9_Matn2,subclass,113 MEA-COA-BMA Ccdc42 Glut,104,0.9719626168224299,0.32,0.4814814814814815,0.995
VGLUT2-26-Krt9_Matn2,supertype,0505 MEA-COA-BMA Ccdc42 Glut_1,94,0.9494949494949495,0.6762589928057554,0.7899159663865546,1.0
VGLUT2-26-Krt9_Matn2,cluster,2000 MEA-COA-BMA Ccdc42 Glut_1,15,0.3488372093023256,0.8333333333333334,0.4918032786885246,0.94
VGLUT2-27-Cartpt_Igfbp6,class,13 CNU-HYa Glut,15,0.75,0.013992537313432836,0.027472527472527472,0.99
VGLUT2-27-Cartpt_Igfbp6,subclass,113 MEA-COA-BMA Ccdc42 Glut,15,0.625,0.046153846153846156,0.08595988538681948,1.0
VGLUT2-27-Cartpt_Igfbp6,supertype,0505 MEA-COA-BMA Ccdc42 Glut_1,13,0.5416666666666666,0.09352517985611511,0.15950920245398773,1.0
VGLUT2-27-Cartpt_Igfbp6,cluster,2003 MEA-COA-BMA Ccdc42 Glut_1,11,0.6875,0.44,0.5365853658536586,1.0
VGLUT2-28-Krt9_Penk,class,13 CNU-HYa Glut,83,1.0,0.07742537313432836,0.14372294372294372,0.99
VGLUT2-28-Krt9_Penk,subclass,113 MEA-COA-BMA Ccdc42 Glut,83,0.9880952380952381,0.2553846153846154,0.40586797066014674,1.0
VGLUT2-28-Krt9_Penk,supertype,0507 MEA-COA-BMA Ccdc42 Glut_3,72,0.96,0.5373134328358209,0.6889952153110048,0.99
VGLUT2-28-Krt9_Penk,cluster,2006 MEA-COA-BMA Ccdc42 Glut_3,31,0.6739130434782609,0.8378378378378378,0.746987951807229,0.97
VGLUT2-29-Tac1_Cartpt,class,13 CNU-HYa Glut,31,1.0,0.028917910447761194,0.056210335448776065,1.0
VGLUT2-29-Tac1_Cartpt,subclass,113 MEA-COA-BMA Ccdc42 Glut,30,1.0,0.09230769230769231,0.16901408450704225,1.0
VGLUT2-29-Tac1_Cartpt,supertype,0507 MEA-COA-BMA Ccdc42 Glut_3,29,0.8787878787878788,0.21641791044776118,0.3473053892215569,1.0
VGLUT2-29-Tac1_Cartpt,cluster,2008 MEA-COA-BMA Ccdc42 Glut_3,7,0.4375,1.0,0.6086956521739131,0.89
VGLUT2-3-Cd34_Papp2,class,13 CNU-HYa Glut,32,1.0,0.029850746268656716,0.05797101449275362,1.0
VGLUT2-3-Cd34_Papp2,subclass,114 COAa-PAA-MEA Barhl2 Glut,35,0.9722222222222222,0.06340579710144928,0.11904761904761905,1.0
VGLUT2-3-Cd34_Papp2,supertype,0514 COAa-PAA-MEA Barhl2 Glut_6,18,0.5142857142857142,0.9,0.6545454545454545,1.0
VGLUT2-3-Cd34_Papp2,cluster,2036 COAa-PAA-MEA Barhl2 Glut_5,9,0.3333333333333333,0.9,0.48648648648648646,1.0
VGLUT2-30-Otp_Penk,class,13 CNU-HYa Glut,34,1.0,0.03171641791044776,0.061482820976491874,0.95
VGLUT2-30-Otp_Penk,subclass,113 MEA-COA-BMA Ccdc42 Glut,16,0.8888888888888888,0.04923076923076923,0.09329446064139943,0.94
VGLUT2-30-Otp_Penk,supertype,0507 MEA-COA-BMA Ccdc42 Glut_3,22,0.7096774193548387,0.16417910447761194,0.26666666666666666,0.945
VGLUT2-30-Otp_Penk,cluster,2006 MEA-COA-BMA Ccdc42 Glut_3,4,0.5714285714285714,0.10810810810810811,0.18181818181818182,0.98
VGLUT2-31-Otp_Greb1,class,13 CNU-HYa Glut,56,1.0,0.05223880597014925,0.09929078014184396,0.995
VGLUT2-31-Otp_Greb1,subclass,121 MEA-BST Otp Zic2 Glut,27,0.48214285714285715,0.84375,0.6136363636363635,1.0
VGLUT2-31-Otp_Greb1,supertype,0540 MEA-BST Otp Zic2 Glut_2,24,0.42105263157894735,1.0,0.5925925925925926,1.0
VGLUT2-31-Otp_Greb1,cluster,2215 MEA-BST Otp Zic2 Glut_2,7,0.1794871794871795,1.0,0.30434782608695654,1.0
VGLUT2-32-Oxt_Avp,class,14 HY Glut,3,1.0,1.0,1.0,1.0
VGLUT2-32-Oxt_Avp,subclass,133 PVH-SO-PVa Otp Glut,3,1.0,1.0,1.0,1.0
VGLUT2-32-Oxt_Avp,supertype,0588 PVH-SO-PVa Otp Glut_4,3,1.0,1.0,1.0,1.0
VGLUT2-32-Oxt_Avp,cluster,2380 PVH-SO-PVa Otp Glut_4,3,1.0,1.0,1.0,1.0
VGLUT2-33-Nxph2_Calb1,class,13 CNU-HYa Glut,16,1.0,0.014925373134328358,0.029411764705882353,0.99
VGLUT2-33-Nxph2_Calb1,subclass,114 COAa-PAA-MEA Barhl2 Glut,14,0.9333333333333333,0.025362318840579712,0.04938271604938272,1.0
VGLUT2-33-Nxph2_Calb1,supertype,0509 COAa-PAA-MEA Barhl2 Glut_1,6,0.46153846153846156,0.03508771929824561,0.06521739130434782,0.98
VGLUT2-33-Nxph2_Calb1,cluster,2041 COAa-PAA-MEA Barhl2 Glut_7,5,0.5555555555555556,0.7142857142857143,0.6250000000000001,1.0
VGLUT2-34-Gal_Col12a1,class,13 CNU-HYa Glut,43,1.0,0.04011194029850746,0.07713004484304932,0.99
VGLUT2-34-Gal_Col12a1,subclass,114 COAa-PAA-MEA Barhl2 Glut,41,0.9761904761904762,0.07427536231884058,0.13804713804713806,1.0
VGLUT2-34-Gal_Col12a1,supertype,0517 COAa-PAA-MEA Barhl2 Glut_9,28,0.6666666666666666,0.8484848484848485,0.7466666666666666,1.0
VGLUT2-34-Gal_Col12a1,cluster,2053 COAa-PAA-MEA Barhl2 Glut_9,24,0.6666666666666666,0.8571428571428571,0.75,1.0
VGLUT2-35-Nr4a2_Zfhx4,class,13 CNU-HYa Glut,38,1.0,0.03544776119402985,0.06846846846846846,1.0
VGLUT2-35-Nr4a2_Zfhx4,subclass,114 COAa-PAA-MEA Barhl2 Glut,42,1.0,0.07608695652173914,0.1414141414141414,1.0
VGLUT2-35-Nr4a2_Zfhx4,supertype,0515 COAa-PAA-MEA Barhl2 Glut_7,38,0.95,0.7916666666666666,0.8636363636363635,1.0
VGLUT2-35-Nr4a2_Zfhx4,cluster,2043 COAa-PAA-MEA Barhl2 Glut_7,7,0.2413793103448276,1.0,0.3888888888888889,1.0
VGLUT2-36-Lxh1_Trp73,class,13 CNU-HYa Glut,6,0.8571428571428571,0.005597014925373134,0.011121408711770158,0.92
VGLUT2-36-Lxh1_Trp73,subclass,118 ADP-MPO Trp73 Glut,3,0.3333333333333333,1.0,0.5,1.0
VGLUT2-36-Lxh1_Trp73,supertype,0528 ADP-MPO Trp73 Glut_2,3,0.3333333333333333,1.0,0.5,1.0
VGLUT2-36-Lxh1_Trp73,cluster,2127 ADP-MPO Trp73 Glut_2,3,0.42857142857142855,1.0,0.6,1.0
VGLUT2-37-Rspo3_Nfib,class,13 CNU-HYa Glut,16,0.9411764705882353,0.014925373134328358,0.02938475665748393,0.985
VGLUT2-37-Rspo3_Nfib,subclass,119 SI-MA-LPO-LHA Skor1 Glut,18,0.9473684210526315,0.25,0.39560439560439564,1.0
VGLUT2-37-Rspo3_Nfib,supertype,0531 SI-MA-LPO-LHA Skor1 Glut_2,11,0.5789473684210527,0.7333333333333333,0.6470588235294117,1.0
VGLUT2-37-Rspo3_Nfib,cluster,2149 SI-MA-LPO-LHA Skor1 Glut_2,7,0.6363636363636364,1.0,0.7777777777777778,1.0
VGLUT2-38-Vwc2_Eomes,class,13 CNU-HYa Glut,32,1.0,0.029850746268656716,0.05797101449275362,0.99
VGLUT2-38-Vwc2_Eomes,subclass,119 SI-MA-LPO-LHA Skor1 Glut,28,0.8235294117647058,0.3888888888888889,0.5283018867924528,1.0
VGLUT2-38-Vwc2_Eomes,supertype,0535 SI-MA-LPO-LHA Skor1 Glut_6,25,0.7142857142857143,0.7575757575757576,0.7352941176470589,1.0
VGLUT2-38-Vwc2_Eomes,cluster,2017 COAa-PAA-MEA Barhl2 Glut_1,5,0.19230769230769232,0.7142857142857143,0.30303030303030304,1.0
VGLUT2-39-Tcf7l2_Skor1,class,13 CNU-HYa Glut,26,1.0,0.024253731343283583,0.04735883424408015,0.99
VGLUT2-39-Tcf7l2_Skor1,subclass,119 SI-MA-LPO-LHA Skor1 Glut,25,0.8928571428571429,0.3472222222222222,0.5,1.0
VGLUT2-39-Tcf7l2_Skor1,supertype,0533 SI-MA-LPO-LHA Skor1 Glut_4,7,0.2692307692307692,1.0,0.42424242424242425,1.0
VGLUT2-39-Tcf7l2_Skor1,cluster,2201 SI-MA-LPO-LHA Skor1 Glut_8,3,0.15,1.0,0.2608695652173913,1.0
VGLUT2-4-Cdhr1_Zeb2,class,13 CNU-HYa Glut,49,1.0,0.0457089552238806,0.08742194469223907,1.0
VGLUT2-4-Cdhr1_Zeb2,subclass,114 COAa-PAA-MEA Barhl2 Glut,49,1.0,0.08876811594202899,0.16306156405990016,1.0
VGLUT2-4-Cdhr1_Zeb2,supertype,0511 COAa-PAA-MEA Barhl2 Glut_3,45,0.9183673469387755,0.30405405405405406,0.4568527918781726,1.0
VGLUT2-4-Cdhr1_Zeb2,cluster,2030 COAa-PAA-MEA Barhl2 Glut_3,21,0.5121951219512195,1.0,0.6774193548387097,1.0
VGLUT2-40-Otp_Pnoc,class,13 CNU-HYa Glut,3,1.0,0.002798507462686567,0.0055813953488372085,0.88
VGLUT2-40-Otp_Pnoc,subclass,121 MEA-BST Otp Zic2 Glut,3,1.0,0.09375,0.17142857142857143,1.0
VGLUT2-40-Otp_Pnoc,supertype,0539 MEA-BST Otp Zic2 Glut_1,3,1.0,0.75,0.8571428571428571,1.0
VGLUT2-40-Otp_Pnoc,cluster,2210 MEA-BST Otp Zic2 Glut_1,2,0.6666666666666666,1.0,0.8,1.0
VGLUT2-41-Otp_Crabp1,class,13 CNU-HYa Glut,24,1.0,0.022388059701492536,0.043795620437956206,1.0
VGLUT2-41-Otp_Crabp1,subclass,120 MEA Otp Foxp2 Glut,24,1.0,0.35294117647058826,0.5217391304347826,1.0
VGLUT2-41-Otp_Crabp1,supertype,0538 MEA Otp Foxp2 Glut_1,24,1.0,0.3037974683544304,0.46601941747572817,1.0
VGLUT2-41-Otp_Crabp1,cluster,2204 MEA Otp Foxp2 Glut_1,17,0.85,0.3090909090909091,0.45333333333333325,0.99
VGLUT2-42-Otp_Sema3c,class,13 CNU-HYa Glut,40,1.0,0.03731343283582089,0.07194244604316546,0.975
VGLUT2-42-Otp_Sema3c,subclass,120 MEA Otp Foxp2 Glut,42,1.0,0.6176470588235294,0.7636363636363637,0.995
VGLUT2-42-Otp_Sema3c,supertype,0538 MEA Otp Foxp2 Glut_1,46,0.9787234042553191,0.5822784810126582,0.7301587301587302,1.0
VGLUT2-42-Otp_Sema3c,cluster,2204 MEA Otp Foxp2 Glut_1,37,1.0,0.6727272727272727,0.8043478260869564,1.0
VGLUT2-5-Runx1_Zeb2,class,13 CNU-HYa Glut,21,1.0,0.01958955223880597,0.03842634949679781,1.0
VGLUT2-5-Runx1_Zeb2,subclass,114 COAa-PAA-MEA Barhl2 Glut,21,1.0,0.03804347826086957,0.07329842931937172,1.0
VGLUT2-5-Runx1_Zeb2,supertype,0510 COAa-PAA-MEA Barhl2 Glut_2,15,0.7894736842105263,0.5,0.6122448979591837,1.0
VGLUT2-5-Runx1_Zeb2,cluster,2026 COAa-PAA-MEA Barhl2 Glut_2,11,0.6470588235294118,0.5789473684210527,0.6111111111111113,1.0
VGLUT2-6-Peg10_Calcr,class,13 CNU-HYa Glut,17,1.0,0.01585820895522388,0.031221303948576674,0.98
VGLUT2-6-Peg10_Calcr,subclass,114 COAa-PAA-MEA Barhl2 Glut,17,1.0,0.030797101449275364,0.05975395430579965,1.0
VGLUT2-6-Peg10_Calcr,supertype,0510 COAa-PAA-MEA Barhl2 Glut_2,5,0.4166666666666667,0.16666666666666666,0.23809523809523808,0.98
VGLUT2-6-Peg10_Calcr,cluster,2025 COAa-PAA-MEA Barhl2 Glut_2,4,0.36363636363636365,0.5714285714285714,0.4444444444444444,1.0
VGLUT2-7-Rxfp1_Cd24a,class,13 CNU-HYa Glut,9,1.0,0.008395522388059701,0.016651248843663275,1.0
VGLUT2-7-Rxfp1_Cd24a,subclass,114 COAa-PAA-MEA Barhl2 Glut,11,1.0,0.019927536231884056,0.039076376554174064,1.0
VGLUT2-7-Rxfp1_Cd24a,supertype,0510 COAa-PAA-MEA Barhl2 Glut_2,8,1.0,0.26666666666666666,0.4210526315789474,0.96
VGLUT2-7-Rxfp1_Cd24a,cluster,2026 COAa-PAA-MEA Barhl2 Glut_2,7,1.0,0.3684210526315789,0.5384615384615384,0.99
VGLUT2-8-Chrdl1_Abi3bp,class,13 CNU-HYa Glut,13,1.0,0.012126865671641791,0.023963133640552997,1.0
VGLUT2-8-Chrdl1_Abi3bp,subclass,114 COAa-PAA-MEA Barhl2 Glut,13,1.0,0.02355072463768116,0.04601769911504425,1.0
VGLUT2-8-Chrdl1_Abi3bp,supertype,0509 COAa-PAA-MEA Barhl2 Glut_1,12,1.0,0.07017543859649122,0.13114754098360656,1.0
VGLUT2-8-Chrdl1_Abi3bp,cluster,2022 COAa-PAA-MEA Barhl2 Glut_1,8,0.8888888888888888,0.7272727272727273,0.7999999999999999,1.0
VGLUT2-9-Tacr3_Npnt,class,13 CNU-HYa Glut,32,1.0,0.029850746268656716,0.05797101449275362,1.0
VGLUT2-9-Tacr3_Npnt,subclass,114 COAa-PAA-MEA Barhl2 Glut,32,1.0,0.057971014492753624,0.1095890410958904,1.0
VGLUT2-9-Tacr3_Npnt,supertype,0509 COAa-PAA-MEA Barhl2 Glut_1,32,1.0,0.1871345029239766,0.31527093596059114,1.0
VGLUT2-9-Tacr3_Npnt,cluster,2023 COAa-PAA-MEA Barhl2 Glut_1,29,0.9666666666666667,0.9666666666666667,0.9666666666666667,1.0
